id,name.local,name.en,name.slug,code.id,children_count.village,geo.lat,geo.lon
5204050,Alas,Alas,alas-5204050,5204050,8,-8.574,117.038
5204051,Alas Barat,Alas Barat,alas-barat-5204051,5204051,8,-8.519,116.919
5204070,Batulanteh,Batulanteh,batulanteh-5204070,5204070,5,-8.621,117.203
5204052,Buer,Buer,buer-5204052,5204052,6,-8.481,117.078
5204140,Empang,Empang,empang-5204140,5204140,10,-8.813,118.018
5204131,Labangka,Labangka,labangka-5204131,5204131,5,-8.898,117.749
5204081,Labuhan Badas,Labuhan Badas,labuhan-badas-5204081,5204081,7,-8.33,117.491
5204112,Lantung,Lantung,lantung-5204112,5204112,3,-8.772,117.52
5204121,Lape,Lape,lape-5204121,5204121,3,-8.565,117.68
5204111,Lenangguar,Lenangguar,lenangguar-5204111,5204111,4,-8.867,117.368
5204122,Lopok,Lopok,lopok-5204122,5204122,7,-8.643,117.545
5204020,Lunyuk,Lunyuk,lunyuk-5204020,5204020,7,-8.959,117.2
5204132,Maronge,Maronge,maronge-5204132,5204132,4,-8.712,117.708
5204091,Moyo Utara,Moyo Utara,moyo-utara-5204091,5204091,5,-8.446,117.497
5204090,Moyohilir,Moyohilir,moyohilir-5204090,5204090,9,-8.502,117.542
5204100,Moyohulu,Moyohulu,moyohulu-5204100,5204100,9,-8.632,117.383
5204021,Orong Telu,Orong Telu,orong-telu-5204021,5204021,4,-8.782,117.172
5204130,Plampang,Plampang,plampang-5204130,5204130,10,-8.775,117.778
5204062,Rhee,Rhee,rhee-5204062,5204062,2,-8.49,117.228
5204110,Ropang,Ropang,ropang-5204110,5204110,5,-8.913,117.513
5204080,Sumbawa,Sumbawa,sumbawa-5204080,5204080,6,-8.465,117.426
5204141,Tarano,Tarano,tarano-5204141,5204141,8,-8.744,118.13
5204082,Unter Iwes,Unter Iwes,unter-iwes-5204082,5204082,7,-8.541,117.398
5204061,Utan,Utan,utan-5204061,5204061,9,-8.445,117.136
