id,name.local,name.en,name.slug,code.id,children_count.village,geo.lat,geo.lon
6402070,Barong Tongkok,Barong Tongkok,barong-tongkok-6402070,6402070,21,-0.207,115.686
6402051,Bentian Besar,Bentian Besar,bentian-besar-6402051,6402051,7,-0.878,115.705
6402010,Bongan,Bongan,bongan-6402010,6402010,14,-0.79,116.244
6402060,Damai,Damai,damai-6402060,6402060,16,-0.631,115.528
6402020,Jempang,Jempang,jempang-6402020,6402020,12,-0.578,116.128
6402071,Linggang Bigung,Linggang Bigung,linggang-bigung-6402071,6402071,10,-0.085,115.483
6402090,Long Iram,Long Iram,long-iram-6402090,6402090,11,0.059,115.628
6402082,Manor Bulatn,Manor Bulatn,manor-bulatn-6402082,6402082,15,-0.04,115.878
6402080,Melak,Melak,melak-6402080,6402080,6,-0.252,115.824
6402050,Muara Lawa,Muara Lawa,muara-lawa-6402050,6402050,8,-0.51,115.73
6402040,Muara Pahu,Muara Pahu,muara-pahu-6402040,6402040,11,-0.254,116.028
6402061,Nyuatan,Nyuatan,nyuatan-6402061,6402061,9,-0.303,115.431
6402030,Penyinggahan,Penyinggahan,penyinggahan-6402030,6402030,6,-0.385,116.227
6402081,Sekolaq Darat,Sekolaq Darat,sekolaq-darat-6402081,6402081,7,-0.283,115.746
6402041,Siluq Ngurai,Siluq Ngurai,siluq-ngurai-6402041,6402041,14,-0.758,115.945
6402091,Tering,Tering,tering-6402091,6402091,12,-0.02,115.637
