id,name.local,name.en,name.slug,code.id,children_count.village,geo.lat,geo.lon
6106032,Air Upas,Air Upas,air-upas-6106032,6106032,9,-2.399,110.783
6106061,Benua Kayong,Benua Kayong,benua-kayong-6106061,6106061,11,-1.771,110.149
6106071,Delta Pawan,Delta Pawan,delta-pawan-6106071,6106071,9,-1.813,109.961
6106101,Hulu Sungai,Hulu Sungai,hulu-sungai-6106101,6106101,10,-1.021,110.968
6106040,Jelai Hulu,Jelai Hulu,jelai-hulu-6106040,6106040,22,-1.931,110.869
6106010,Kendawangan,Kendawangan,kendawangan-6106010,6106010,19,-2.579,110.52
6106020,Manis Mata,Manis Mata,manis-mata-6106020,6106020,22,-2.448,110.985
6106030,Marau,Marau,marau-6106030,6106030,10,-2.126,110.663
6106060,Matan Hilir Selatan,Matan Hilir Selatan,matan-hilir-selatan-6106060,6106060,11,-2.05,110.218
6106070,Matan Hilir Utara,Matan Hilir Utara,matan-hilir-utara-6106070,6106070,5,-1.481,110.159
6106072,Muara Pawan,Muara Pawan,muara-pawan-6106072,6106072,8,-1.747,110.117
6106090,Nanga Tayap,Nanga Tayap,nanga-tayap-6106090,6106090,19,-1.461,110.593
6106051,Pemahan,Pemahan,pemahan-6106051,6106051,7,-1.703,110.546
6106100,Sandai,Sandai,sandai-6106100,6106100,13,-1.162,110.617
6106121,Simpang Dua,Simpang Dua,simpang-dua-6106121,6106121,6,-0.753,110.211
6106120,Simpang Hulu,Simpang Hulu,simpang-hulu-6106120,6106120,15,-0.54,110.214
6106031,Singkup,Singkup,singkup-6106031,6106031,8,-2.356,110.576
6106110,Sungai Laur,Sungai Laur,sungai-laur-6106110,6106110,19,-0.853,110.546
6106052,Sungai Melayu Rayak,Sungai Melayu Rayak,sungai-melayu-rayak-6106052,6106052,10,-1.854,110.437
6106050,Tumbang Titi,Tumbang Titi,tumbang-titi-6106050,6106050,25,-1.804,110.687
