id,name.local,name.en,name.slug,code.id,children_count.village,geo.lat,geo.lon
7212090,Bungku Utara,Bungku Utara,bungku-utara-7212090,7212090,22,-1.668,121.601
7212020,Lembo,Lembo,lembo-7212020,7212020,13,-2.197,121.216
7212030,Lembo Raya,Lembo Raya,lembo-raya-7212030,7212030,10,-2.281,121.288
7212100,Mamosalato,Mamosalato,mamosalato-7212100,7212100,14,-1.497,121.767
7212010,Mori Atas,Mori Atas,mori-atas-7212010,7212010,13,-2.077,121.002
7212070,Mori Utara,Mori Utara,mori-utara-7212070,7212070,7,-1.795,121.004
7212050,Petasia,Petasia,petasia-7212050,7212050,10,-1.969,121.339
7212060,Petasia Barat,Petasia Barat,petasia-barat-7212060,7212060,10,-1.986,121.264
7212040,Petasia Timur,Petasia Timur,petasia-timur-7212040,7212040,12,-2.145,121.447
7212080,Soyo Jaya,Soyo Jaya,soyo-jaya-7212080,7212080,10,-1.678,121.258
