id,name.local,name.en,name.slug,code.id,children_count.village,geo.lat,geo.lon
1219050,Air Putih,Air Putih,air-putih-1219050,1219050,19,3.278,99.406
1219042,Datuk Lima Puluh,Datuk Lima Puluh,datuk-lima-puluh-1219042,1219042,10,3.224,99.512
1219031,Datuk Tanah Datar,Datuk Tanah Datar,datuk-tanah-datar-1219031,1219031,10,3.117,99.542
1219061,Laut Tador,Laut Tador,laut-tador-1219061,1219061,10,3.3,99.259
1219041,Lima Puluh Pesisir,Lima Puluh Pesisir,lima-puluh-pesisir-1219041,1219041,13,3.197,99.487
1219040,Limapuluh,Limapuluh,limapuluh-1219040,1219040,12,3.223,99.456
1219070,Medang Deras,Medang Deras,medang-deras-1219070,1219070,21,3.381,99.365
1219021,Nibung Hangus,Nibung Hangus,nibung-hangus-1219021,1219021,12,3.162,99.712
1219010,Sei Balai,Sei Balai,sei-balai-1219010,1219010,14,3.091,99.58
1219060,Sei Suka,Sei Suka,sei-suka-1219060,1219060,10,3.293,99.351
1219030,Talawi,Talawi,talawi-1219030,1219030,10,3.176,99.532
1219020,Tanjung Tiram,Tanjung Tiram,tanjung-tiram-1219020,1219020,10,3.172,99.663
