id,name.local,name.en,name.slug,code.id,children_count.village,geo.lat,geo.lon
7325040,Angkona,Angkona,angkona-7325040,7325040,10,-2.511,120.946
7325010,Burau,Burau,burau-7325010,7325010,16,-2.548,120.665
7325081,Kalaena,Kalaena,kalaena-7325081,7325081,7,-2.428,120.88
7325050,Malili,Malili,malili-7325050,7325050,14,-2.675,121.15
7325080,Mangkutana,Mangkutana,mangkutana-7325080,7325080,11,-2.279,120.68
7325070,Nuha,Nuha,nuha-7325070,7325070,5,-2.442,121.283
7325030,Tomoni,Tomoni,tomoni-7325030,7325030,13,-2.44,120.683
7325031,Tomoni Timur,Tomoni Timur,tomoni-timur-7325031,7325031,8,-2.543,120.879
7325060,Towuti,Towuti,towuti-7325060,7325060,19,-2.738,121.544
7325071,Wasuponda,Wasuponda,wasuponda-7325071,7325071,5,-2.573,121.123
7325020,Wotu,Wotu,wotu-7325020,7325020,16,-2.596,120.838
