id,name.local,name.en,name.slug,code.id,children_count.village,geo.lat,geo.lon
1306050,2 X 11 Enam Lingkung,2 X 11 Enam Lingkung,2-x-11-enam-lingkung-1306050,1306050,3,-0.589,100.285
1306052,2 X 11 Kayu Tanam,2 X 11 Kayu Tanam,2-x-11-kayu-tanam-1306052,1306052,4,-0.566,100.353
1306010,Batang Anai,Batang Anai,batang-anai-1306010,1306010,8,-0.76,100.321
1306081,Batang Gasan,Batang Gasan,batang-gasan-1306081,1306081,3,-0.443,100.016
1306051,Enam Lingkung,Enam Lingkung,enam-lingkung-1306051,1306051,5,-0.627,100.27
1306100,Iv Koto Aur Malintang,Iv Koto Aur Malintang,iv-koto-aur-malintang-1306100,1306100,5,-0.37,100.069
1306020,Lubuk Alung,Lubuk Alung,lubuk-alung-1306020,1306020,9,-0.685,100.354
1306040,Nan Sabaris,Nan Sabaris,nan-sabaris-1306040,1306040,9,-0.651,100.192
1306062,Padang Sago,Padang Sago,padang-sago-1306062,1306062,6,-0.536,100.208
1306061,Patamuan,Patamuan,patamuan-1306061,1306061,6,-0.506,100.266
1306021,Sintuk Toboh Gadang,Sintuk Toboh Gadang,sintuk-toboh-gadang-1306021,1306021,5,-0.672,100.254
1306090,Sungai Geringging,Sungai Geringging,sungai-geringging-1306090,1306090,4,-0.436,100.109
1306080,Sungai Limau,Sungai Limau,sungai-limau-1306080,1306080,4,-0.514,100.075
1306030,Ulakan Tapakis,Ulakan Tapakis,ulakan-tapakis-1306030,1306030,8,-0.701,100.214
1306070,V Koto Kp Dalam,V Koto Kp Dalam,v-koto-kp-dalam-1306070,1306070,8,-0.488,100.146
1306071,V Koto Timur,V Koto Timur,v-koto-timur-1306071,1306071,4,-0.493,100.189
1306060,Vii Koto Sungai Sariak,Vii Koto Sungai Sariak,vii-koto-sungai-sariak-1306060,1306060,12,-0.584,100.198
