id,name.local,name.en,name.slug,code.id,children_count.village,geo.lat,geo.lon
3505010,Bakung,Bakung,bakung-3505010,3505010,11,-8.273,112.075
3505050,Binangun,Binangun,binangun-3505050,3505050,10,-8.212,112.341
3505130,Doko,Doko,doko-3505130,3505130,9,-8.039,112.408
3505150,Gandusari,Gandusari,gandusari-3505150,3505150,11,-7.998,112.345
3505160,Garum,Garum,garum-3505160,3505160,8,-8.013,112.254
3505070,Kademangan,Kademangan,kademangan-3505070,3505070,15,-8.179,112.106
3505080,Kanigoro,Kanigoro,kanigoro-3505080,3505080,12,-8.122,112.202
3505110,Kesamben,Kesamben,kesamben-3505110,3505110,10,-8.15,112.37
3505170,Nglegok,Nglegok,nglegok-3505170,3505170,10,-8.004,112.234
3505030,Panggungrejo,Panggungrejo,panggungrejo-3505030,3505030,10,-8.263,112.26
3505190,Ponggok,Ponggok,ponggok-3505190,3505190,15,-8.03,112.118
3505180,Sanankulon,Sanankulon,sanankulon-3505180,3505180,10,-8.088,112.142
3505100,Selopuro,Selopuro,selopuro-3505100,3505100,8,-8.138,112.318
3505120,Selorejo,Selorejo,selorejo-3505120,3505120,9,-8.077,112.432
3505200,Srengat,Srengat,srengat-3505200,3505200,15,-8.079,112.073
3505060,Sutojayan,Sutojayan,sutojayan-3505060,3505060,9,-8.178,112.229
3505090,Talun,Talun,talun-3505090,3505090,13,-8.1,112.276
3505220,Udanawu,Udanawu,udanawu-3505220,3505220,11,-8.011,112.03
3505040,Wates,Wates,wates-3505040,3505040,8,-8.292,112.329
3505140,Wlingi,Wlingi,wlingi-3505140,3505140,8,-8.022,112.385
3505210,Wonodadi,Wonodadi,wonodadi-3505210,3505210,11,-8.048,112.002
3505020,Wonotirto,Wonotirto,wonotirto-3505020,3505020,7,-8.264,112.176
