id,name.local,name.en,name.slug,code.id,children_count.village,geo.lat,geo.lon
8104030,Air Buaya,Air Buaya,air-buaya-8104030,8104030,10,-3.249,126.318
8104023,Bata Bual,Bata Bual,bata-bual-8104023,8104023,5,-3.495,127.168
8104031,Fena Leisela,Fena Leisela,fena-leisela-8104031,8104031,13,-3.264,126.69
8104027,Lilialy,Lilialy,lilialy-8104027,8104027,4,-3.2,126.982
8104026,Lolong Guba,Lolong Guba,lolong-guba-8104026,8104026,9,-3.387,126.842
8104020,Namlea,Namlea,namlea-8104020,8104020,7,-3.258,127.051
8104024,Teluk Kaiely,Teluk Kaiely,teluk-kaiely-8104024,8104024,5,-3.442,127.13
8104021,Waeapo,Waeapo,waeapo-8104021,8104021,7,-3.34,126.969
8104025,Waelata,Waelata,waelata-8104025,8104025,11,-3.493,126.997
8104022,Waplau,Waplau,waplau-8104022,8104022,10,-3.163,126.78
