id,name.local,name.en,name.slug,code.id,children_count.village,geo.lat,geo.lon
8102014,Hoat Sorbay,Hoat Sorbay,hoat-sorbay-8102014,8102014,12,-5.802,132.699
8102020,Kei Besar,Kei Besar,kei-besar-8102020,8102020,35,-5.66,133.024
8102022,Kei Besar Selatan,Kei Besar Selatan,kei-besar-selatan-8102022,8102022,10,-5.838,132.921
8102024,Kei Besar Selatan Barat,Kei Besar Selatan Barat,kei-besar-selatan-barat-8102024,8102024,12,-5.929,132.877
8102023,Kei Besar Utara Barat,Kei Besar Utara Barat,kei-besar-utara-barat-8102023,8102023,25,-5.42,133.091
8102021,Kei Besar Utara Timur,Kei Besar Utara Timur,kei-besar-utara-timur-8102021,8102021,29,-5.433,133.124
8102010,Kei Kecil,Kei Kecil,kei-kecil-8102010,8102010,17,-5.68,132.681
8102012,Kei Kecil Barat,Kei Kecil Barat,kei-kecil-barat-8102012,8102012,10,-5.909,132.583
8102013,Kei Kecil Timur,Kei Kecil Timur,kei-kecil-timur-8102013,8102013,16,-5.844,132.773
8102016,Kei Kecil Timur Selatan,Kei Kecil Timur Selatan,kei-kecil-timur-selatan-8102016,8102016,9,-5.913,132.758
8102015,Manyeuw,Manyeuw,manyeuw-8102015,8102015,8,-5.707,132.64
