id,name.local,name.en,name.slug,code.id,children_count.village,geo.lat,geo.lon
3304090,Banjarmangu,Banjarmangu,banjarmangu-3304090,3304090,16,-7.341,109.685
3304060,Banjarnegara,Banjarnegara,banjarnegara-3304060,3304060,13,-7.415,109.712
3304160,Batur,Batur,batur-3304160,3304160,8,-7.209,109.854
3304050,Bawang,Bawang,bawang-3304050,3304050,17,-7.439,109.63
3304180,Kalibening,Kalibening,kalibening-3304180,3304180,16,-7.231,109.662
3304130,Karangkobar,Karangkobar,karangkobar-3304130,3304130,13,-7.285,109.707
3304080,Madukara,Madukara,madukara-3304080,3304080,18,-7.358,109.729
3304030,Mandiraja,Mandiraja,mandiraja-3304030,3304030,16,-7.48,109.499
3304061,Pagedongan,Pagedongan,pagedongan-3304061,3304061,7,-7.457,109.692
3304140,Pagentan,Pagentan,pagentan-3304140,3304140,16,-7.313,109.783
3304181,Pandanarum,Pandanarum,pandanarum-3304181,3304181,8,-7.253,109.584
3304150,Pejawaran,Pejawaran,pejawaran-3304150,3304150,17,-7.241,109.817
3304120,Punggelan,Punggelan,punggelan-3304120,3304120,17,-7.331,109.588
3304040,Purwanegara,Purwanegara,purwanegara-3304040,3304040,11,-7.464,109.568
3304020,Purwareja Klampok,Purwareja Klampok,purwareja-klampok-3304020,3304020,8,-7.485,109.446
3304110,Rakit,Rakit,rakit-3304110,3304110,10,-7.418,109.549
3304070,Sigaluh,Sigaluh,sigaluh-3304070,3304070,15,-7.418,109.779
3304010,Susukan,Susukan,susukan-3304010,3304010,15,-7.504,109.406
3304100,Wanadadi,Wanadadi,wanadadi-3304100,3304100,11,-7.365,109.63
3304170,Wanayasa,Wanayasa,wanayasa-3304170,3304170,17,-7.248,109.762
