id,name.local,name.en,name.slug,code.id,children_count.village,geo.lat,geo.lon
9419062,Apawer Hilir,Apawer Hilir,apawer-hilir-9419062,9419062,4,-2.047,138.359
9419061,Apawer Hulu,Apawer Hulu,apawer-hulu-9419061,9419061,6,-1.977,138.38
9419063,Apawer Tengah,Apawer Tengah,apawer-tengah-9419063,9419063,5,-2.047,138.359
9419031,Bonggo,Bonggo,bonggo-9419031,9419031,5,-2.291,139.505
9419033,Bonggo Barat,Bonggo Barat,bonggo-barat-9419033,9419033,8,-2.326,139.487
9419032,Bonggo Timur,Bonggo Timur,bonggo-timur-9419032,9419032,6,-2.367,139.775
9419041,Ismari,Ismari,ismari-9419041,9419041,4,-2.468,139.203
9419054,Muara Tor,Muara Tor,muara-tor-9419054,9419054,4,-2.468,139.203
9419060,Pantai Barat,Pantai Barat,pantai-barat-9419060,9419060,7,-1.774,138.411
9419022,Pantai Timur,Pantai Timur,pantai-timur-9419022,9419022,6,-2.744,139.221
9419021,Pantai Timur Bagian Barat,Pantai Timur Bagian Barat,pantai-timur-bagian-barat-9419021,9419021,8,-2.178,139.025
9419050,Sarmi,Sarmi,sarmi-9419050,9419050,7,-1.764,138.757
9419052,Sarmi Selatan,Sarmi Selatan,sarmi-selatan-9419052,9419052,3,-2.06,138.649
9419051,Sarmi Timur,Sarmi Timur,sarmi-timur-9419051,9419051,3,-2.026,138.816
9419053,Sobey,Sobey,sobey-9419053,9419053,5,-2.468,139.203
9419024,Sungai Biri,Sungai Biri,sungai-biri-9419024,9419024,4,-2.468,139.203
9419040,Tor Atas,Tor Atas,tor-atas-9419040,9419040,4,-2.402,138.823
9419025,Veen,Veen,veen-9419025,9419025,6,-2.468,139.203
9419055,Verkam,Verkam,verkam-9419055,9419055,6,-2.468,139.203
