id,name.local,name.en,name.slug,code.id,children_count.village,geo.lat,geo.lon
9101084,Arguni,Arguni,arguni-9101084,9101084,5,-2.645,132.558
9101083,Bomberay,Bomberay,bomberay-9101083,9101083,7,-2.914,133.29
9101060,Fakfak,Fakfak,fakfak-9101060,9101060,4,-2.912,132.247
9101070,Fakfak Barat,Fakfak Barat,fakfak-barat-9101070,9101070,5,-2.898,132.119
9101061,Fakfak Tengah,Fakfak Tengah,fakfak-tengah-9101061,9101061,15,-2.891,132.357
9101050,Fakfak Timur,Fakfak Timur,fakfak-timur-9101050,9101050,6,-3.062,132.608
9101052,Fakfak Timur Tengah,Fakfak Timur Tengah,fakfak-timur-tengah-9101052,9101052,9,-3.029,132.59
9101086,Furwagi,Furwagi,furwagi-9101086,9101086,8,-2.731,132.05
9101051,Karas,Karas,karas-9101051,9101051,7,-3.476,132.986
9101087,Kayauni,Kayauni,kayauni-9101087,9101087,9,-2.722,132.3
9101080,Kokas,Kokas,kokas-9101080,9101080,16,-2.846,132.659
9101082,Kramongmongga,Kramongmongga,kramongmongga-9101082,9101082,7,-2.745,132.393
9101085,Mbahamdandara,Mbahamdandara,mbahamdandara-9101085,9101085,7,-2.996,132.796
9101062,Pariwari,Pariwari,pariwari-9101062,9101062,8,-2.927,132.271
9101081,Teluk Patipi,Teluk Patipi,teluk-patipi-9101081,9101081,10,-2.743,132.14
9101088,Tomage,Tomage,tomage-9101088,9101088,9,-2.659,133.155
9101071,Wartutin,Wartutin,wartutin-9101071,9101071,6,-2.891,132.147
