id,name.local,name.en,name.slug,code.id,children_count.village,geo.lat,geo.lon
3508030,Candipuro,Candipuro,candipuro-3508030,3508030,7,-8.211,113.043
3508170,Gucialit,Gucialit,gucialit-3508170,3508170,7,-8.024,113.132
3508110,Jatiroto,Jatiroto,jatiroto-3508110,3508110,6,-8.129,113.325
3508180,Kedungjajang,Kedungjajang,kedungjajang-3508180,3508180,10,-8.036,113.23
3508190,Klakah,Klakah,klakah-3508190,3508190,10,-8.006,113.253
3508080,Kunir,Kunir,kunir-3508080,3508080,11,-8.226,113.233
3508060,Lumajang,Lumajang,lumajang-3508060,3508060,12,-8.133,113.228
3508140,Padang,Padang,padang-3508140,3508140,9,-8.095,113.177
3508040,Pasirian,Pasirian,pasirian-3508040,3508040,9,-8.228,113.108
3508150,Pasrujambe,Pasrujambe,pasrujambe-3508150,3508150,7,-8.093,113.026
3508020,Pronojiwo,Pronojiwo,pronojiwo-3508020,3508020,6,-8.186,112.963
3508120,Randuagung,Randuagung,randuagung-3508120,3508120,10,-8.046,113.313
3508200,Ranuyoso,Ranuyoso,ranuyoso-3508200,3508200,10,-7.943,113.252
3508100,Rowokangkung,Rowokangkung,rowokangkung-3508100,3508100,7,-8.184,113.321
3508160,Senduro,Senduro,senduro-3508160,3508160,12,-8.052,113.04
3508130,Sukodono,Sukodono,sukodono-3508130,3508130,10,-8.106,113.234
3508061,Sumbersuko,Sumbersuko,sumbersuko-3508061,3508061,7,-8.149,113.202
3508070,Tekung,Tekung,tekung-3508070,3508070,6,-8.182,113.255
3508050,Tempeh,Tempeh,tempeh-3508050,3508050,12,-8.214,113.172
3508010,Tempursari,Tempursari,tempursari-3508010,3508010,7,-8.289,112.971
3508090,Yosowilangun,Yosowilangun,yosowilangun-3508090,3508090,11,-8.253,113.28
