id,name.local,name.en,name.slug,code.id,children_count.village,geo.lat,geo.lon
3321060,Bonang,Bonang,bonang-3321060,3321060,21,-6.853,110.594
3321070,Demak,Demak,demak-3321070,3321070,19,-6.87,110.654
3321090,Dempet,Dempet,dempet-3321090,3321090,13,-6.967,110.737
3321100,Gajah,Gajah,gajah-3321100,3321100,18,-6.903,110.748
3321030,Guntur,Guntur,guntur-3321030,3321030,19,-6.978,110.611
3321050,Karang Tengah,Karang Tengah,karang-tengah-3321050,3321050,15,-6.901,110.578
3321110,Karanganyar,Karanganyar,karanganyar-3321110,3321110,17,-6.845,110.777
3321020,Karangawen,Karangawen,karangawen-3321020,3321020,11,-7.073,110.565
3321091,Kebonagung,Kebonagung,kebonagung-3321091,3321091,14,-7.009,110.715
3321120,Mijen,Mijen,mijen-3321120,3321120,12,-6.815,110.71
3321010,Mranggen,Mranggen,mranggen-3321010,3321010,17,-7.05,110.522
3321040,Sayung,Sayung,sayung-3321040,3321040,19,-6.924,110.513
3321130,Wedung,Wedung,wedung-3321130,3321130,17,-6.771,110.605
3321080,Wonosalam,Wonosalam,wonosalam-3321080,3321080,21,-6.921,110.658
