id,name.local,name.en,name.slug,code.id,children_count.village,geo.lat,geo.lon
8107040,Bula,Bula,bula-8107040,8107040,10,-3.214,130.457
8107041,Bula Barat,Bula Barat,bula-barat-8107041,8107041,13,-3.134,130.262
8107013,Gorom Timur,Gorom Timur,gorom-timur-8107013,8107013,23,-4.019,131.423
8107024,Kian Darat,Kian Darat,kian-darat-8107024,8107024,10,-3.685,130.794
8107022,Kilmury,Kilmury,kilmury-8107022,8107022,13,-3.637,130.571
8107023,Lian Vitu,Lian Vitu,lian-vitu-8107023,8107023,9,-3.754,130.769
8107010,Pulau Gorom,Pulau Gorom,pulau-gorom-8107010,8107010,24,-4.046,131.247
8107014,Pulau Panjang,Pulau Panjang,pulau-panjang-8107014,8107014,5,-4.017,131.225
8107020,Seram Timur,Seram Timur,seram-timur-8107020,8107020,13,-3.851,130.859
8107031,Siwalalat,Siwalalat,siwalalat-8107031,8107031,12,-3.282,130.025
8107042,Teluk Waru,Teluk Waru,teluk-waru-8107042,8107042,11,-3.376,130.633
8107012,Teor,Teor,teor-8107012,8107012,9,-4.743,131.813
8107021,Tutuk Tolu,Tutuk Tolu,tutuk-tolu-8107021,8107021,11,-3.57,130.705
8107011,Wakate,Wakate,wakate-8107011,8107011,18,-4.466,131.629
8107030,Werinama,Werinama,werinama-8107030,8107030,9,-3.435,130.215
