id,name.local,name.en,name.slug,code.id,children_count.village,geo.lat,geo.lon
3604200,Anyar,Anyar,anyar-3604200,3604200,12,-6.04,105.897
3604091,Bandung,Bandung,bandung-3604091,3604091,8,-6.218,106.312
3604050,Baros,Baros,baros-3604050,3604050,14,-6.228,106.116
3604261,Binuang,Binuang,binuang-3604261,3604261,6,-6.13,106.353
3604210,Bojonegara,Bojonegara,bojonegara-3604210,3604210,11,-5.96,106.074
3604260,Carenang,Carenang,carenang-3604260,3604260,8,-6.087,106.322
3604120,Cikande,Cikande,cikande-3604120,3604120,13,-6.194,106.352
3604080,Cikeusal,Cikeusal,cikeusal-3604080,3604080,17,-6.22,106.242
3604010,Cinangka,Cinangka,cinangka-3604010,3604010,14,-6.178,105.888
3604030,Ciomas,Ciomas,ciomas-3604030,3604030,10,-6.238,106.032
3604240,Ciruas,Ciruas,ciruas-3604240,3604240,15,-6.093,106.248
3604041,Gunung Sari,Gunung Sari,gunung-sari-3604041,3604041,6,-6.153,106.033
3604100,Jawilan,Jawilan,jawilan-3604100,3604100,9,-6.285,106.337
3604121,Kibin,Kibin,kibin-3604121,3604121,9,-6.156,106.314
3604110,Kopo,Kopo,kopo-3604110,3604110,10,-6.275,106.376
3604130,Kragilan,Kragilan,kragilan-3604130,3604130,10,-6.151,106.267
3604220,Kramatwatu,Kramatwatu,kramatwatu-3604220,3604220,15,-6.04,106.106
3604251,Lebak Wangi,Lebak Wangi,lebak-wangi-3604251,3604251,10,-6.076,106.288
3604190,Mancak,Mancak,mancak-3604190,3604190,14,-6.108,105.99
3604040,Pabuaran,Pabuaran,pabuaran-3604040,3604040,8,-6.199,106.094
3604020,Padarincang,Padarincang,padarincang-3604020,3604020,13,-6.218,105.967
3604090,Pamarayan,Pamarayan,pamarayan-3604090,3604090,10,-6.278,106.303
3604060,Petir,Petir,petir-3604060,3604060,15,-6.244,106.204
3604250,Pontang,Pontang,pontang-3604250,3604250,11,-6.008,106.255
3604211,Pulo Ampel,Pulo Ampel,pulo-ampel-3604211,3604211,9,-5.92,106.128
3604271,Tanara,Tanara,tanara-3604271,3604271,7,-6.017,106.364
3604270,Tirtayasa,Tirtayasa,tirtayasa-3604270,3604270,12,-5.924,106.304
3604061,Tunjung Teja,Tunjung Teja,tunjung-teja-3604061,3604061,9,-6.282,106.223
3604180,Waringinkurung,Waringinkurung,waringinkurung-3604180,3604180,11,-6.09,106.071
