id,name.local,name.en,name.slug,code.id,children_count.district,children_count.village,geo.lat,geo.lon
7601,Kabupaten Majene,Majene,majene-7601,7601,8,81,-1.174,119.377
7603,Kabupaten Mamasa,Mamasa,mamasa-7603,7603,17,180,-2.956,119.363
7604,Kabupaten Mamuju,Mamuju,mamuju-7604,7604,11,99,-3.408,119.311
7606,Kabupaten Mamuju Tengah,Mamuju Tengah,mamuju-tengah-7606,7606,5,54,-2.082,119.301
7605,Kabupaten Mamuju Utara,Mamuju Utara,mamuju-utara-7605,7605,12,62,-3.548,118.959
7602,Kabupaten Polewali Mandar,Polewali Mandar,polewali-mandar-7602,7602,16,163,-2.69,118.885
