id,name.local,name.en,name.slug,code.id,children_count.village,geo.lat,geo.lon
1307070,Ampek Angkek,Ampek Angkek,ampek-angkek-1307070,1307070,7,-0.29,100.425
1307021,Ampek Nagari,Ampek Nagari,ampek-nagari-1307021,1307021,4,-0.198,99.996
1307061,Banuhampu,Banuhampu,banuhampu-1307061,1307061,7,-0.354,100.373
1307080,Baso,Baso,baso-1307080,1307080,6,-0.281,100.486
1307071,Canduang,Canduang,canduang-1307071,1307071,3,-0.335,100.451
1307050,Iv Koto,Iv Koto,iv-koto-1307050,1307050,7,-0.334,100.316
1307091,Kamang Magek,Kamang Magek,kamang-magek-1307091,1307091,3,-0.193,100.413
1307020,Lubuk Basung,Lubuk Basung,lubuk-basung-1307020,1307020,5,-0.294,100.013
1307051,Malalak,Malalak,malalak-1307051,1307051,4,-0.412,100.274
1307040,Matur,Matur,matur-1307040,1307040,6,-0.284,100.286
1307100,Palembayan,Palembayan,palembayan-1307100,1307100,6,-0.166,100.165
1307110,Palupuh,Palupuh,palupuh-1307110,1307110,4,-0.142,100.286
1307062,Sungai Pua,Sungai Pua,sungai-pua-1307062,1307062,5,-0.362,100.402
1307010,Tanjung Mutiara,Tanjung Mutiara,tanjung-mutiara-1307010,1307010,3,-0.298,99.884
1307030,Tanjung Raya,Tanjung Raya,tanjung-raya-1307030,1307030,9,-0.31,100.18
1307090,Tilatang Kamang,Tilatang Kamang,tilatang-kamang-1307090,1307090,3,-0.244,100.383
