id,name.local,name.en,name.slug,code.id,children_count.village,geo.lat,geo.lon
3578270,Asemrowo,Asemrowo,asemrowo-3578270,3578270,3,-7.235,112.685
3578280,Benowo,Benowo,benowo-3578280,3578280,4,-7.229,112.647
3578250,Bubutan,Bubutan,bubutan-3578250,3578250,5,-7.247,112.729
3578211,Bulak,Bulak,bulak-3578211,3578211,4,-7.235,112.789
3578120,Dukuh Pakis,Dukuh Pakis,dukuh-pakis-3578120,3578120,4,-7.292,112.7
3578030,Gayungan,Gayungan,gayungan-3578030,3578030,4,-7.328,112.727
3578190,Genteng,Genteng,genteng-3578190,3578190,3,-7.26,112.743
3578100,Gubeng,Gubeng,gubeng-3578100,3578100,5,-7.284,112.761
3578060,Gunung Anyar,Gunung Anyar,gunung-anyar-3578060,3578060,4,-7.338,112.791
3578020,Jambangan,Jambangan,jambangan-3578020,3578020,4,-7.324,112.716
3578010,Karang Pilang,Karang Pilang,karang-pilang-3578010,3578010,3,-7.332,112.686
3578210,Kenjeran,Kenjeran,kenjeran-3578210,3578210,4,-7.216,112.772
3578260,Krembangan,Krembangan,krembangan-3578260,3578260,5,-7.227,112.724
3578140,Lakarsantri,Lakarsantri,lakarsantri-3578140,3578140,4,-7.323,112.653
3578090,Mulyorejo,Mulyorejo,mulyorejo-3578090,3578090,6,-7.269,112.799
3578240,Pabean Cantian,Pabean Cantian,pabean-cantian-3578240,3578240,5,-7.222,112.732
3578281,Pakal,Pakal,pakal-3578281,3578281,4,-7.232,112.614
3578070,Rungkut,Rungkut,rungkut-3578070,3578070,6,-7.319,112.805
3578141,Sambikerep,Sambikerep,sambikerep-3578141,3578141,4,-7.275,112.655
3578170,Sawahan,Sawahan,sawahan-3578170,3578170,6,-7.263,112.721
3578230,Semampir,Semampir,semampir-3578230,3578230,4,-7.214,112.748
3578220,Simokerto,Simokerto,simokerto-3578220,3578220,5,-7.24,112.753
3578160,Suko Manunggal,Suko Manunggal,suko-manunggal-3578160,3578160,6,-7.27,112.699
3578080,Sukolilo,Sukolilo,sukolilo-3578080,3578080,7,-7.29,112.804
3578200,Tambaksari,Tambaksari,tambaksari-3578200,3578200,8,-7.251,112.769
3578150,Tandes,Tandes,tandes-3578150,3578150,6,-7.257,112.673
3578180,Tegalsari,Tegalsari,tegalsari-3578180,3578180,5,-7.274,112.737
3578050,Tenggilis Mejoyo,Tenggilis Mejoyo,tenggilis-mejoyo-3578050,3578050,4,-7.324,112.756
3578130,Wiyung,Wiyung,wiyung-3578130,3578130,4,-7.309,112.693
3578040,Wonocolo,Wonocolo,wonocolo-3578040,3578040,5,-7.325,112.744
3578110,Wonokromo,Wonokromo,wonokromo-3578110,3578110,6,-7.294,112.738
