id,name.local,name.en,name.slug,code.id,children_count.village,geo.lat,geo.lon
9418046,Air Garam,Air Garam,air-garam-9418046,9418046,5,-3.287,138.075
9418061,Anawi,Anawi,anawi-9418061,9418061,10,-3.702,138.51
9418015,Aweku,Aweku,aweku-9418015,9418015,8,-3.619,138.374
9418032,Bewani,Bewani,bewani-9418032,9418032,14,-3.404,138.676
9418027,Biuk,Biuk,biuk-9418027,9418027,11,-3.68,138.451
9418016,Bogonuk,Bogonuk,bogonuk-9418016,9418016,10,-3.667,138.264
9418030,Bokondini,Bokondini,bokondini-9418030,9418030,11,-3.54,138.643
9418031,Bokoneri,Bokoneri,bokoneri-9418031,9418031,15,-3.654,138.643
9418126,Danime,Danime,danime-9418126,9418126,9,-3.399,138.165
9418047,Dow,Dow,dow-9418047,9418047,11,-3.4,138.495
9418090,Dundu,Dundu,dundu-9418090,9418090,7,-3.488,138.303
9418049,Egiam,Egiam,egiam-9418049,9418049,8,-3.295,138.221
9418070,Geya,Geya,geya-9418070,9418070,11,-3.683,138.559
9418542,Gika,Gika,gika-9418542,9418542,9,-3.481,138.479
9418013,Gilubandu,Gilubandu,gilubandu-9418013,9418013,9,-3.634,138.302
9418021,Goyage,Goyage,goyage-9418021,9418021,18,-3.735,138.443
9418100,Gundagi,Gundagi,gundagi-9418100,9418100,16,-3.516,138.537
9418081,Kai,Kai,kai-9418081,9418081,10,-3.481,138.479
9418045,Kamboneri,Kamboneri,kamboneri-9418045,9418045,8,-3.372,138.251
9418010,Kanggime,Kanggime,kanggime-9418010,9418010,9,-3.66,138.362
9418020,Karubaga,Karubaga,karubaga-9418020,9418020,23,-3.669,138.49
9418040,Kembu,Kembu,kembu-9418040,9418040,10,-3.555,138.368
9418023,Kondaga,Kondaga,kondaga-9418023,9418023,11,-3.603,138.454
9418025,Kuari,Kuari,kuari-9418025,9418025,16,-3.695,138.446
9418060,Kubu,Kubu,kubu-9418060,9418060,8,-3.711,138.51
9418026,Lianogoma,Lianogoma,lianogoma-9418026,9418026,9,-3.481,138.479
9418012,Nabunage,Nabunage,nabunage-9418012,9418012,11,-3.655,138.413
9418024,Nelawi,Nelawi,nelawi-9418024,9418024,12,-3.653,138.451
9418080,Numba,Numba,numba-9418080,9418080,10,-3.595,138.54
9418051,Nunggawi,Nunggawi,nunggawi-9418051,9418051,23,-3.749,138.354
9418043,Panaga,Panaga,panaga-9418043,9418043,8,-3.554,138.46
9418044,Poganeri,Poganeri,poganeri-9418044,9418044,10,-3.432,138.287
9418125,Tagime,Tagime,tagime-9418125,9418125,8,-3.381,138.19
9418543,Tagineri,Tagineri,tagineri-9418543,9418543,8,-3.347,138.13
9418541,Telenggeme,Telenggeme,telenggeme-9418541,9418541,5,-3.605,138.394
9418110,Timori,Timori,timori-9418110,9418110,11,-3.612,138.486
9418042,Umagi,Umagi,umagi-9418042,9418042,12,-3.432,138.141
9418014,Wakuo,Wakuo,wakuo-9418014,9418014,11,-3.679,138.42
9418048,Wari / Taiyeve,Wari / Taiyeve,wari-taiyeve-9418048,9418048,16,-3.24,138.266
9418071,Wenam,Wenam,wenam-9418071,9418071,10,-3.701,138.472
9418041,Wina,Wina,wina-9418041,9418041,12,-3.563,138.222
9418011,Woniki,Woniki,woniki-9418011,9418011,11,-3.681,138.3
9418062,Wugi,Wugi,wugi-9418062,9418062,11,-3.722,138.511
9418022,Wunin,Wunin,wunin-9418022,9418022,9,-3.634,138.598
9418127,Yuko,Yuko,yuko-9418127,9418127,9,-3.576,138.551
9418121,Yuneri,Yuneri,yuneri-9418121,9418121,10,-3.485,138.405
