id,name.local,name.en,name.slug,code.id,children_count.village,geo.lat,geo.lon
3312090,Baturetno,Baturetno,baturetno-3312090,3312090,13,-7.96,110.943
3312050,Batuwarno,Batuwarno,batuwarno-3312050,3312050,8,-7.986,111.007
3312200,Bulukerto,Bulukerto,bulukerto-3312200,3312200,9,-7.763,111.221
3312100,Eromoko,Eromoko,eromoko-3312100,3312100,14,-7.963,110.827
3312240,Girimarto,Girimarto,girimarto-3312240,3312240,14,-7.768,111.096
3312030,Giritontro,Giritontro,giritontro-3312030,3312030,7,-8.093,110.895
3312040,Giriwoyo,Giriwoyo,giriwoyo-3312040,3312040,16,-8.036,110.949
3312230,Jatipurno,Jatipurno,jatipurno-3312230,3312230,11,-7.768,111.134
3312170,Jatiroto,Jatiroto,jatiroto-3312170,3312170,14,-7.896,111.122
3312220,Jatisrono,Jatisrono,jatisrono-3312220,3312220,14,-7.848,111.129
3312060,Karangtengah,Karangtengah,karangtengah-3312060,3312060,5,-8.025,111.072
3312180,Kismantoro,Kismantoro,kismantoro-3312180,3312180,9,-7.904,111.241
3312120,Manyaran,Manyaran,manyaran-3312120,3312120,7,-7.851,110.824
3312150,Ngadirojo,Ngadirojo,ngadirojo-3312150,3312150,11,-7.835,111.004
3312080,Nguntoronadi,Nguntoronadi,nguntoronadi-3312080,3312080,11,-7.895,110.963
3312020,Paranggupito,Paranggupito,paranggupito-3312020,3312020,8,-8.169,110.863
3312010,Pracimantoro,Pracimantoro,pracimantoro-3312010,3312010,18,-8.079,110.814
3312201,Puhpelem,Puhpelem,puhpelem-3312201,3312201,3,-7.773,111.258
3312190,Purwantoro,Purwantoro,purwantoro-3312190,3312190,13,-7.835,111.265
3312130,Selogiri,Selogiri,selogiri-3312130,3312130,10,-7.792,110.885
3312160,Sidoharjo,Sidoharjo,sidoharjo-3312160,3312160,10,-7.861,111.057
3312210,Slogohimo,Slogohimo,slogohimo-3312210,3312210,14,-7.811,111.194
3312070,Tirtomoyo,Tirtomoyo,tirtomoyo-3312070,3312070,14,-7.962,111.077
3312140,Wonogiri,Wonogiri,wonogiri-3312140,3312140,14,-7.8,110.94
3312110,Wuryantoro,Wuryantoro,wuryantoro-3312110,3312110,8,-7.898,110.86
