id,name.local,name.en,name.slug,code.id,children_count.village,geo.lat,geo.lon
6301061,Bajuin,Bajuin,bajuin-6301061,6301061,9,-3.711,114.879
6301040,Bati - Bati,Bati - Bati,bati-bati-6301040,6301040,13,-3.571,114.801
6301070,Batu Ampar,Batu Ampar,batu-ampar-6301070,6301070,13,-3.826,114.902
6301031,Bumi Makmur,Bumi Makmur,bumi-makmur-6301031,6301031,11,-3.551,114.614
6301080,Jorong,Jorong,jorong-6301080,6301080,11,-3.888,114.953
6301090,Kintap,Kintap,kintap-6301090,6301090,14,-3.772,115.228
6301030,Kurau,Kurau,kurau-6301030,6301030,11,-3.642,114.647
6301010,Panyipatan,Panyipatan,panyipatan-6301010,6301010,10,-4.032,114.721
6301060,Pelaihari,Pelaihari,pelaihari-6301060,6301060,20,-3.79,114.747
6301020,Takisung,Takisung,takisung-6301020,6301020,12,-3.859,114.65
6301050,Tambang Ulang,Tambang Ulang,tambang-ulang-6301050,6301050,9,-3.653,114.775
