id,name.local,name.en,name.slug,code.id,children_count.district,children_count.village,geo.lat,geo.lon
3174,Kota Jakarta Barat,Jakarta Barat,jakarta-barat-3174,3174,8,54,-6.248,106.808
3173,Kota Jakarta Pusat,Jakarta Pusat,jakarta-pusat-3173,3173,8,41,-6.184,106.737
3171,Kota Jakarta Selatan,Jakarta Selatan,jakarta-selatan-3171,3171,10,63,-6.173,106.819
3172,Kota Jakarta Timur,Jakarta Timur,jakarta-timur-3172,3172,10,59,-6.12,106.892
3175,Kota Jakarta Utara,Jakarta Utara,jakarta-utara-3175,3175,6,31,-6.214,106.944
3101,Kabupaten Kepulauan Seribu,Kepulauan Seribu,kepulauan-seribu-3101,3101,2,6,-5.746,106.613
