id,name.local,name.en,name.slug,code.id,children_count.village,geo.lat,geo.lon
6472031,Loa Janan Ilir,Loa Janan Ilir,loa-janan-ilir-6472031,6472031,5,-0.556,117.117
6472010,Palaran,Palaran,palaran-6472010,6472010,5,-0.619,117.198
6472020,Samarinda Ilir,Samarinda Ilir,samarinda-ilir-6472020,6472020,5,-0.506,117.163
6472021,Samarinda Kota,Samarinda Kota,samarinda-kota-6472021,6472021,5,-0.499,117.15
6472030,Samarinda Seberang,Samarinda Seberang,samarinda-seberang-6472030,6472030,6,-0.525,117.136
6472050,Samarinda Ulu,Samarinda Ulu,samarinda-ulu-6472050,6472050,8,-0.457,117.113
6472060,Samarinda Utara,Samarinda Utara,samarinda-utara-6472060,6472060,8,-0.407,117.214
6472022,Sambutan,Sambutan,sambutan-6472022,6472022,5,-0.532,117.214
6472040,Sungai Kunjang,Sungai Kunjang,sungai-kunjang-6472040,6472040,7,-0.511,117.089
6472061,Sungai Pinang,Sungai Pinang,sungai-pinang-6472061,6472061,5,-0.462,117.19
