id,name.local,name.en,name.slug,code.id,children_count.village,geo.lat,geo.lon
3525070,Balongpanggang,Balongpanggang,balongpanggang-3525070,3525070,23,-7.268,112.421
3525060,Benjeng,Benjeng,benjeng-3525060,3525060,22,-7.245,112.493
3525120,Bungah,Bungah,bungah-3525120,3525120,21,-7.024,112.584
3525050,Cerme,Cerme,cerme-3525050,3525050,23,-7.216,112.559
3525020,Driyorejo,Driyorejo,driyorejo-3525020,3525020,14,-7.352,112.607
3525080,Duduksampeyan,Duduksampeyan,duduksampeyan-3525080,3525080,22,-7.155,112.524
3525140,Dukun,Dukun,dukun-3525140,3525140,24,-6.983,112.454
3525100,Gresik,Gresik,gresik-3525100,3525100,20,-7.165,112.648
3525090,Kebomas,Kebomas,kebomas-3525090,3525090,21,-7.178,112.619
3525030,Kedamean,Kedamean,kedamean-3525030,3525030,12,-7.314,112.532
3525110,Manyar,Manyar,manyar-3525110,3525110,23,-7.095,112.586
3525040,Menganti,Menganti,menganti-3525040,3525040,22,-7.275,112.576
3525150,Panceng,Panceng,panceng-3525150,3525150,11,-6.931,112.468
3525170,Sangkapura,Sangkapura,sangkapura-3525170,3525170,16,-5.812,112.668
3525130,Sidayu,Sidayu,sidayu-3525130,3525130,20,-6.972,112.556
3525180,Tambak,Tambak,tambak-3525180,3525180,11,-5.755,112.636
3525160,Ujungpangkah,Ujungpangkah,ujungpangkah-3525160,3525160,13,-6.911,112.542
3525010,Wringinanom,Wringinanom,wringinanom-3525010,3525010,14,-7.37,112.513
