id,name.local,name.en,name.slug,code.id,children_count.village,geo.lat,geo.lon
3374030,Banyumanik,Banyumanik,banyumanik-3374030,3374030,10,-7.068,110.426
3374060,Candisari,Candisari,candisari-3374060,3374060,7,-7.014,110.43
3374040,Gajah Mungkur,Gajah Mungkur,gajah-mungkur-3374040,3374040,8,-7.013,110.403
3374100,Gayamsari,Gayamsari,gayamsari-3374100,3374100,7,-6.978,110.446
3374090,Genuk,Genuk,genuk-3374090,3374090,12,-6.966,110.474
3374020,Gunung Pati,Gunung Pati,gunung-pati-3374020,3374020,16,-7.066,110.373
3374010,Mijen,Mijen,mijen-3374010,3374010,14,-7.059,110.317
3374160,Ngaliyan,Ngaliyan,ngaliyan-3374160,3374160,10,-6.996,110.334
3374080,Pedurungan,Pedurungan,pedurungan-3374080,3374080,12,-7.002,110.477
3374140,Semarang Barat,Semarang Barat,semarang-barat-3374140,3374140,16,-6.98,110.383
3374050,Semarang Selatan,Semarang Selatan,semarang-selatan-3374050,3374050,10,-6.996,110.426
3374130,Semarang Tengah,Semarang Tengah,semarang-tengah-3374130,3374130,14,-6.981,110.417
3374110,Semarang Timur,Semarang Timur,semarang-timur-3374110,3374110,10,-6.974,110.438
3374120,Semarang Utara,Semarang Utara,semarang-utara-3374120,3374120,9,-6.957,110.421
3374070,Tembalang,Tembalang,tembalang-3374070,3374070,10,-7.046,110.465
3374150,Tugu,Tugu,tugu-3374150,3374150,7,-6.962,110.328
