id,name.local,name.en,name.slug,code.id,children_count.village,geo.lat,geo.lon
3207101,Banjaranyar,Banjaranyar,banjaranyar-3207101,3207101,10,-7.51,108.549
3207100,Banjarsari,Banjarsari,banjarsari-3207100,3207100,12,-7.511,108.554
3207211,Baregbeg,Baregbeg,baregbeg-3207211,3207211,9,-7.294,108.379
3207210,Ciamis,Ciamis,ciamis-3207210,3207210,11,-7.328,108.336
3207130,Cidolog,Cidolog,cidolog-3207130,3207130,6,-7.434,108.449
3207230,Cihaurbeuti,Cihaurbeuti,cihaurbeuti-3207230,3207230,11,-7.235,108.237
3207150,Cijeungjing,Cijeungjing,cijeungjing-3207150,3207150,11,-7.323,108.434
3207220,Cikoneng,Cikoneng,cikoneng-3207220,3207220,9,-7.282,108.274
3207140,Cimaragas,Cimaragas,cimaragas-3207140,3207140,4,-7.383,108.444
3207250,Cipaku,Cipaku,cipaku-3207250,3207250,13,-7.234,108.365
3207160,Cisaga,Cisaga,cisaga-3207160,3207160,10,-7.309,108.502
3207260,Jatinagara,Jatinagara,jatinagara-3207260,3207260,6,-7.186,108.404
3207280,Kawali,Kawali,kawali-3207280,3207280,11,-7.173,108.351
3207110,Lakbok,Lakbok,lakbok-3207110,3207110,10,-7.401,108.657
3207281,Lumbung,Lumbung,lumbung-3207281,3207281,7,-7.155,108.33
3207120,Pamarican,Pamarican,pamarican-3207120,3207120,14,-7.454,108.528
3207270,Panawangan,Panawangan,panawangan-3207270,3207270,18,-7.102,108.383
3207290,Panjalu,Panjalu,panjalu-3207290,3207290,8,-7.137,108.273
3207300,Panumbangan,Panumbangan,panumbangan-3207300,3207300,14,-7.124,108.217
3207111,Purwadadi,Purwadadi,purwadadi-3207111,3207111,9,-7.443,108.642
3207190,Rajadesa,Rajadesa,rajadesa-3207190,3207190,11,-7.178,108.456
3207180,Rancah,Rancah,rancah-3207180,3207180,13,-7.204,108.499
3207240,Sadananya,Sadananya,sadananya-3207240,3207240,8,-7.258,108.308
3207221,Sindangkasih,Sindangkasih,sindangkasih-3207221,3207221,8,-7.29,108.236
3207200,Sukadana,Sukadana,sukadana-3207200,3207200,5,-7.271,108.45
3207291,Sukamantri,Sukamantri,sukamantri-3207291,3207291,5,-7.081,108.282
3207170,Tambaksari,Tambaksari,tambaksari-3207170,3207170,6,-7.239,108.548
