id,name.local,name.en,name.slug,code.id,children_count.village,geo.lat,geo.lon
9403081,Airu,Airu,airu-9403081,9403081,6,-3.537,140.068
9403200,Demta,Demta,demta-9403200,9403200,7,-2.389,140.087
9403210,Depapre,Depapre,depapre-9403210,9403210,8,-2.451,140.381
9403231,Ebungfau,Ebungfau,ebungfau-9403231,9403231,5,-2.657,140.51
9403151,Gresi Selatan,Gresi Selatan,gresi-selatan-9403151,9403151,4,-2.707,140.191
9403080,Kaureh,Kaureh,kaureh-9403080,9403080,4,-3.166,139.904
9403140,Kemtuk,Kemtuk,kemtuk-9403140,9403140,12,-2.663,140.437
9403150,Kemtuk Gresi,Kemtuk Gresi,kemtuk-gresi-9403150,9403150,12,-2.732,140.303
9403170,Nimbokrang,Nimbokrang,nimbokrang-9403170,9403170,9,-2.521,140.169
9403160,Nimboran,Nimboran,nimboran-9403160,9403160,11,-2.635,140.142
9403161,Nimboran Timur / Namblong,Nimboran Timur / Namblong,nimboran-timur-namblong-9403161,9403161,7,-2.605,140.215
9403211,Ravenirara,Ravenirara,ravenirara-9403211,9403211,4,-2.471,140.543
9403230,Sentani,Sentani,sentani-9403230,9403230,9,-2.568,140.518
9403220,Sentani Barat,Sentani Barat,sentani-barat-9403220,9403220,5,-2.528,140.364
9403240,Sentani Timur,Sentani Timur,sentani-timur-9403240,9403240,7,-2.616,140.584
9403180,Unurum Guay,Unurum Guay,unurum-guay-9403180,9403180,6,-2.661,139.774
9403221,Waibu,Waibu,waibu-9403221,9403221,7,-2.567,140.437
9403082,Yapsi,Yapsi,yapsi-9403082,9403082,8,-2.855,140.133
9403201,Yokari,Yokari,yokari-9403201,9403201,5,-2.467,140.241
