id,name.local,name.en,name.slug,code.id,children_count.village,geo.lat,geo.lon
3603130,Balaraja,Balaraja,balaraja-3603130,3603130,8,-6.2,106.437
3603030,Cikupa,Cikupa,cikupa-3603030,3603030,12,-6.217,106.513
3603081,Cisauk,Cisauk,cisauk-3603081,3603081,6,-6.328,106.625
3603010,Cisoka,Cisoka,cisoka-3603010,3603010,10,-6.258,106.417
3603050,Curug,Curug,curug-3603050,3603050,7,-6.237,106.566
3603141,Gunung Kaler,Gunung Kaler,gunung-kaler-3603141,3603141,8,-6.096,106.376
3603021,Jambe,Jambe,jambe-3603021,3603021,9,-6.322,106.501
3603131,Jayanti,Jayanti,jayanti-3603131,3603131,8,-6.209,106.398
3603051,Kelapa Dua,Kelapa Dua,kelapa-dua-3603051,3603051,6,-6.239,106.614
3603161,Kemiri,Kemiri,kemiri-3603161,3603161,6,-6.09,106.466
3603210,Kosambi,Kosambi,kosambi-3603210,3603210,10,-6.079,106.681
3603140,Kresek,Kresek,kresek-3603140,3603140,7,-6.149,106.402
3603150,Kronjo,Kronjo,kronjo-3603150,3603150,8,-6.076,106.429
3603060,Legok,Legok,legok-3603060,3603060,11,-6.303,106.557
3603160,Mauk,Mauk,mauk-3603160,3603160,12,-6.053,106.516
3603151,Mekar Baru,Mekar Baru,mekar-baru-3603151,3603151,7,-6.067,106.384
3603070,Pagedangan,Pagedangan,pagedangan-3603070,3603070,11,-6.297,106.616
3603190,Pakuhaji,Pakuhaji,pakuhaji-3603190,3603190,14,-6.054,106.606
3603040,Panongan,Panongan,panongan-3603040,3603040,8,-6.278,106.523
3603120,Pasarkemis,Pasarkemis,pasarkemis-3603120,3603120,9,-6.161,106.557
3603170,Rajeg,Rajeg,rajeg-3603170,3603170,13,-6.116,106.514
3603180,Sepatan,Sepatan,sepatan-3603180,3603180,8,-6.123,106.576
3603181,Sepatan Timur,Sepatan Timur,sepatan-timur-3603181,3603181,8,-6.121,106.61
3603121,Sindang Jaya,Sindang Jaya,sindang-jaya-3603121,3603121,7,-6.168,106.498
3603011,Solear,Solear,solear-3603011,3603011,6,-6.304,106.428
3603162,Sukadiri,Sukadiri,sukadiri-3603162,3603162,8,-6.068,106.56
3603132,Sukamulya,Sukamulya,sukamulya-3603132,3603132,8,-6.159,106.44
3603200,Teluknaga,Teluknaga,teluknaga-3603200,3603200,13,-6.058,106.673
3603020,Tigaraksa,Tigaraksa,tigaraksa-3603020,3603020,13,-6.26,106.469
