id,name.local,name.en,name.slug,code.id,children_count.village,geo.lat,geo.lon
3514150,Bangil,Bangil,bangil-3514150,3514150,14,-7.587,112.807
3514140,Beji,Beji,beji-3514140,3514140,12,-7.604,112.747
3514130,Gempol,Gempol,gempol-3514130,3514130,14,-7.594,112.675
3514190,Gondang Wetan,Gondang Wetan,gondang-wetan-3514190,3514190,20,-7.709,112.913
3514220,Grati,Grati,grati-3514220,3514220,14,-7.738,113.002
3514070,Kejayan,Kejayan,kejayan-3514070,3514070,22,-7.736,112.835
3514170,Kraton,Kraton,kraton-3514170,3514170,23,-7.643,112.857
3514230,Lekok,Lekok,lekok-3514230,3514230,11,-7.671,113.007
3514050,Lumbang,Lumbang,lumbang-3514050,3514050,12,-7.831,112.991
3514240,Nguling,Nguling,nguling-3514240,3514240,14,-7.731,113.051
3514120,Pandaan,Pandaan,pandaan-3514120,3514120,16,-7.646,112.708
3514060,Pasrepan,Pasrepan,pasrepan-3514060,3514060,16,-7.78,112.863
3514180,Pohjentrek,Pohjentrek,pohjentrek-3514180,3514180,8,-7.663,112.867
3514100,Prigen,Prigen,prigen-3514100,3514100,13,-7.697,112.644
3514010,Purwodadi,Purwodadi,purwodadi-3514010,3514010,11,-7.816,112.695
3514090,Purwosari,Purwosari,purwosari-3514090,3514090,15,-7.757,112.722
3514030,Puspo,Puspo,puspo-3514030,3514030,6,-7.855,112.891
3514200,Rejoso,Rejoso,rejoso-3514200,3514200,16,-7.671,112.947
3514160,Rembang,Rembang,rembang-3514160,3514160,17,-7.645,112.799
3514110,Sukorejo,Sukorejo,sukorejo-3514110,3514110,19,-7.691,112.729
3514040,Tosari,Tosari,tosari-3514040,3514040,8,-7.895,112.902
3514020,Tutur,Tutur,tutur-3514020,3514020,11,-7.866,112.84
3514210,Winongan,Winongan,winongan-3514210,3514210,18,-7.751,112.942
3514080,Wonorejo,Wonorejo,wonorejo-3514080,3514080,14,-7.723,112.794
