id,name.local,name.en,name.slug,code.id,children_count.village,geo.lat,geo.lon
5306060,Atambua,Atambua,atambua-5306060,5306060,4,-9.098,124.907
5306061,Atambua Barat,Atambua Barat,atambua-barat-5306061,5306061,4,-9.095,124.874
5306062,Atambua Selatan,Atambua Selatan,atambua-selatan-5306062,5306062,4,-9.122,124.881
5306051,Kakuluk Mesak,Kakuluk Mesak,kakuluk-mesak-5306051,5306051,6,-9.041,124.859
5306080,Lamaknen,Lamaknen,lamaknen-5306080,5306080,8,-9.078,125.108
5306081,Lamaknen Selatan,Lamaknen Selatan,lamaknen-selatan-5306081,5306081,7,-9.151,125.111
5306072,Lasiolat,Lasiolat,lasiolat-5306072,5306072,7,-9.069,125.051
5306052,Nanaet Dubesi,Nanaet Dubesi,nanaet-dubesi-5306052,5306052,4,-9.283,124.966
5306032,Rai Manuk,Rai Manuk,rai-manuk-5306032,5306032,8,-9.343,124.906
5306071,Raihat,Raihat,raihat-5306071,5306071,6,-9.03,125.112
5306050,Tasifeto Barat,Tasifeto Barat,tasifeto-barat-5306050,5306050,8,-9.208,124.897
5306070,Tasifeto Timur,Tasifeto Timur,tasifeto-timur-5306070,5306070,12,-9.083,124.971
