id,name.local,name.en,name.slug,code.id,children_count.village,geo.lat,geo.lon
7317040,Bajo,Bajo,bajo-7317040,7317040,12,-3.356,120.304
7317041,Bajo Barat,Bajo Barat,bajo-barat-7317041,7317041,9,-3.356,120.235
7317050,Bassesangtempe,Bassesangtempe,bassesangtempe-7317050,7317050,12,-3.22,120.08
7317052,Bassesangtempe Utara,Bassesangtempe Utara,bassesangtempe-utara-7317052,7317052,11,-3.106,120.075
7317030,Belopa,Belopa,belopa-7317030,7317030,9,-3.391,120.362
7317032,Belopa Utara,Belopa Utara,belopa-utara-7317032,7317032,8,-3.358,120.372
7317070,Bua,Bua,bua-7317070,7317070,14,-3.114,120.197
7317060,Bupon,Bupon,bupon-7317060,7317060,10,-3.272,120.23
7317031,Kamanre,Kamanre,kamanre-7317031,7317031,8,-3.316,120.341
7317090,Lamasi,Lamasi,lamasi-7317090,7317090,10,-2.801,120.182
7317093,Lamasi Timur,Lamasi Timur,lamasi-timur-7317093,7317093,9,-2.874,120.234
7317010,Larompong,Larompong,larompong-7317010,7317010,13,-3.562,120.292
7317011,Larompong Selatan,Larompong Selatan,larompong-selatan-7317011,7317011,10,-3.613,120.349
7317051,Latimojong,Latimojong,latimojong-7317051,7317051,12,-3.38,120.116
7317061,Ponrang,Ponrang,ponrang-7317061,7317061,10,-3.211,120.256
7317062,Ponrang Selatan,Ponrang Selatan,ponrang-selatan-7317062,7317062,13,-3.249,120.355
7317020,Suli,Suli,suli-7317020,7317020,13,-3.452,120.348
7317021,Suli Barat,Suli Barat,suli-barat-7317021,7317021,8,-3.456,120.26
7317080,Walenrang,Walenrang,walenrang-7317080,7317080,9,-2.889,120.112
7317092,Walenrang Barat,Walenrang Barat,walenrang-barat-7317092,7317092,5,-2.813,119.987
7317081,Walenrang Timur,Walenrang Timur,walenrang-timur-7317081,7317081,8,-2.894,120.212
7317091,Walenrang Utara,Walenrang Utara,walenrang-utara-7317091,7317091,11,-2.76,120.09
