id,name.local,name.en,name.slug,code.id,children_count.village,geo.lat,geo.lon
3307120,Garung,Garung,garung-3307120,3307120,14,-7.287,109.944
3307031,Kalibawang,Kalibawang,kalibawang-3307031,3307031,7,-7.498,109.919
3307070,Kalikajar,Kalikajar,kalikajar-3307070,3307070,17,-7.399,109.988
3307040,Kaliwiro,Kaliwiro,kaliwiro-3307040,3307040,19,-7.475,109.84
3307130,Kejajar,Kejajar,kejajar-3307130,3307130,14,-7.244,109.925
3307020,Kepil,Kepil,kepil-3307020,3307020,20,-7.49,110.018
3307080,Kertek,Kertek,kertek-3307080,3307080,19,-7.355,109.976
3307050,Leksono,Leksono,leksono-3307050,3307050,14,-7.396,109.855
3307110,Mojotengah,Mojotengah,mojotengah-3307110,3307110,18,-7.303,109.929
3307030,Sapuran,Sapuran,sapuran-3307030,3307030,17,-7.445,109.997
3307060,Selomerto,Selomerto,selomerto-3307060,3307060,24,-7.418,109.905
3307051,Sukoharjo,Sukoharjo,sukoharjo-3307051,3307051,15,-7.376,109.8
3307010,Wadaslintang,Wadaslintang,wadaslintang-3307010,3307010,17,-7.551,109.806
3307100,Watumalang,Watumalang,watumalang-3307100,3307100,16,-7.308,109.845
3307090,Wonosobo,Wonosobo,wonosobo-3307090,3307090,20,-7.359,109.929
