id,name.local,name.en,name.slug,code.id,children_count.village,geo.lat,geo.lon
7202080,Balantak,Balantak,balantak-7202080,7202080,13,-0.862,123.361
7202081,Balantak Selatan,Balantak Selatan,balantak-selatan-7202081,7202081,10,-0.935,123.341
7202082,Balantak Utara,Balantak Utara,balantak-utara-7202082,7202082,9,-0.749,123.387
7202020,Batui,Batui,batui-7202020,7202020,13,-1.202,122.432
7202021,Batui Selatan,Batui Selatan,batui-selatan-7202021,7202021,10,-1.266,122.312
7202061,Bualemo,Bualemo,bualemo-7202061,7202061,20,-0.675,123.068
7202030,Bunta,Bunta,bunta-7202030,7202030,21,-0.912,122.319
7202040,Kintom,Kintom,kintom-7202040,7202040,14,-1.12,122.557
7202070,Lamala,Lamala,lamala-7202070,7202070,12,-0.897,123.221
7202062,Lobu,Lobu,lobu-7202062,7202062,10,-0.806,122.511
7202050,Luwuk,Luwuk,luwuk-7202050,7202050,8,-0.911,122.776
7202053,Luwuk Selatan,Luwuk Selatan,luwuk-selatan-7202053,7202053,9,-0.984,122.738
7202051,Luwuk Timur,Luwuk Timur,luwuk-timur-7202051,7202051,13,-0.837,122.995
7202052,Luwuk Utara,Luwuk Utara,luwuk-utara-7202052,7202052,10,-0.863,122.875
7202072,Mantoh,Mantoh,mantoh-7202072,7202072,10,-0.986,123.287
7202071,Masama,Masama,masama-7202071,7202071,12,-0.817,123.184
7202012,Moilong,Moilong,moilong-7202012,7202012,16,-1.412,122.329
7202054,Nambo,Nambo,nambo-7202054,7202054,10,-1.029,122.672
7202031,Nuhon,Nuhon,nuhon-7202031,7202031,19,-1.02,122.06
7202060,Pagimana,Pagimana,pagimana-7202060,7202060,32,-0.765,122.746
7202032,Simpang Raya,Simpang Raya,simpang-raya-7202032,7202032,12,-0.972,122.278
7202010,Toili,Toili,toili-7202010,7202010,24,-1.316,122.212
7202011,Toili Barat,Toili Barat,toili-barat-7202011,7202011,17,-1.453,122.157
