id,name.local,name.en,name.slug,code.id,children_count.village,geo.lat,geo.lon
1471020,Bukit Raya,Bukit Raya,bukit-raya-1471020,1471020,5,0.466,101.471
1471030,Limapuluh,Limapuluh,limapuluh-1471030,1471030,4,0.541,101.458
1471021,Marpoyan Damai,Marpoyan Damai,marpoyan-damai-1471021,1471021,6,0.467,101.437
1471011,Payung Sekaki,Payung Sekaki,payung-sekaki-1471011,1471011,7,0.529,101.398
1471050,Pekanbaru Kota,Pekanbaru Kota,pekanbaru-kota-1471050,1471050,6,0.52,101.448
1471080,Rumbai,Rumbai,rumbai-1471080,1471080,9,0.617,101.392
1471081,Rumbai Pesisir,Rumbai Pesisir,rumbai-pesisir-1471081,1471081,8,0.6,101.507
1471040,Sail,Sail,sail-1471040,1471040,3,0.514,101.46
1471070,Senapelan,Senapelan,senapelan-1471070,1471070,6,0.537,101.438
1471060,Sukajadi,Sukajadi,sukajadi-1471060,1471060,7,0.517,101.438
1471010,Tampan,Tampan,tampan-1471010,1471010,9,0.462,101.391
1471022,Tenayan Raya,Tenayan Raya,tenayan-raya-1471022,1471022,13,0.511,101.53
