id,name.local,name.en,name.slug,code.id,children_count.village,geo.lat,geo.lon
1704030,Kaur Selatan,Kaur Selatan,kaur-selatan-1704030,1704030,19,-4.708,103.398
1704040,Kaur Tengah,Kaur Tengah,kaur-tengah-1704040,1704040,9,-4.706,103.309
1704070,Kaur Utara,Kaur Utara,kaur-utara-1704070,1704070,11,-4.465,103.209
1704061,Kelam Tengah,Kelam Tengah,kelam-tengah-1704061,1704061,13,-4.567,103.207
1704050,Kinal,Kinal,kinal-1704050,1704050,14,-4.529,103.304
1704041,Luas,Luas,luas-1704041,1704041,12,-4.648,103.373
1704072,Lungkang Kule,Lungkang Kule,lungkang-kule-1704072,1704072,9,-4.554,103.248
1704020,Maje,Maje,maje-1704020,1704020,19,-4.699,103.508
1704042,Muara Sahung,Muara Sahung,muara-sahung-1704042,1704042,7,-4.473,103.421
1704010,Nasal,Nasal,nasal-1704010,1704010,17,-4.76,103.629
1704071,Padang Guci Hilir,Padang Guci Hilir,padang-guci-hilir-1704071,1704071,9,-4.492,103.141
1704073,Padang Guci Hulu,Padang Guci Hulu,padang-guci-hulu-1704073,1704073,11,-4.382,103.316
1704051,Semidang Gumay,Semidang Gumay,semidang-gumay-1704051,1704051,13,-4.661,103.252
1704060,Tanjung Kemuning,Tanjung Kemuning,tanjung-kemuning-1704060,1704060,20,-4.592,103.167
1704031,Tetap,Tetap,tetap-1704031,1704031,12,-4.693,103.383
