id,name.local,name.en,name.slug,code.id,children_count.village,geo.lat,geo.lon
7201070,Buko,Buko,buko-7201070,7201070,13,-1.3,122.849
7201071,Buko Selatan,Buko Selatan,buko-selatan-7201071,7201071,11,-1.509,122.84
7201060,Bulagi,Bulagi,bulagi-7201060,7201060,15,-1.318,123.054
7201061,Bulagi Selatan,Bulagi Selatan,bulagi-selatan-7201061,7201061,18,-1.464,122.969
7201062,Bulagi Utara,Bulagi Utara,bulagi-utara-7201062,7201062,12,-1.214,123.075
7201050,Liang,Liang,liang-7201050,7201050,16,-1.543,123.179
7201051,Peling Tengah,Peling Tengah,peling-tengah-7201051,7201051,10,-1.465,123.172
7201040,Tinangkung,Tinangkung,tinangkung-7201040,7201040,11,-1.31,123.299
7201041,Tinangkung Selatan,Tinangkung Selatan,tinangkung-selatan-7201041,7201041,9,-1.456,123.373
7201042,Tinangkung Utara,Tinangkung Utara,tinangkung-utara-7201042,7201042,6,-1.28,123.441
7201030,Totikum,Totikum,totikum-7201030,7201030,11,-1.366,123.495
7201031,Totikum Selatan,Totikum Selatan,totikum-selatan-7201031,7201031,7,-1.428,123.452
