id,name.local,name.en,name.slug,code.id,children_count.village,geo.lat,geo.lon
3204150,Arjasari,Arjasari,arjasari-3204150,3204150,11,-7.072,107.639
3204140,Baleendah,Baleendah,baleendah-3204140,3204140,8,-7.012,107.633
3204160,Banjaran,Banjaran,banjaran-3204160,3204160,11,-7.078,107.595
3204280,Bojongsoang,Bojongsoang,bojongsoang-3204280,3204280,6,-6.988,107.67
3204161,Cangkuang,Cangkuang,cangkuang-3204161,3204161,7,-7.061,107.546
3204100,Cicalengka,Cicalengka,cicalengka-3204100,3204100,12,-7,107.863
3204090,Cikancung,Cikancung,cikancung-3204090,3204090,9,-7.035,107.823
3204300,Cilengkrang,Cilengkrang,cilengkrang-3204300,3204300,6,-6.86,107.719
3204290,Cileunyi,Cileunyi,cileunyi-3204290,3204290,6,-6.925,107.734
3204030,Cimaung,Cimaung,cimaung-3204030,3204030,10,-7.109,107.578
3204310,Cimenyan,Cimenyan,cimenyan-3204310,3204310,9,-6.863,107.668
3204130,Ciparay,Ciparay,ciparay-3204130,3204130,14,-7.057,107.69
3204010,Ciwidey,Ciwidey,ciwidey-3204010,3204010,7,-7.097,107.438
3204270,Dayeuhkolot,Dayeuhkolot,dayeuhkolot-3204270,3204270,6,-6.976,107.612
3204070,Ibun,Ibun,ibun-3204070,3204070,11,-7.112,107.773
3204180,Katapang,Katapang,katapang-3204180,3204180,7,-7.006,107.564
3204050,Kertasari,Kertasari,kertasari-3204050,3204050,8,-7.228,107.679
3204191,Kutawaringin,Kutawaringin,kutawaringin-3204191,3204191,11,-6.998,107.514
3204120,Majalaya,Majalaya,majalaya-3204120,3204120,11,-7.054,107.748
3204250,Margaasih,Margaasih,margaasih-3204250,3204250,6,-6.949,107.545
3204260,Margahayu,Margahayu,margahayu-3204260,3204260,5,-6.975,107.574
3204101,Nagreg,Nagreg,nagreg-3204101,3204101,8,-7.021,107.89
3204060,Pacet,Pacet,pacet-3204060,3204060,13,-7.133,107.69
3204170,Pameungpeuk,Pameungpeuk,pameungpeuk-3204170,3204170,6,-7.016,107.589
3204040,Pangalengan,Pangalengan,pangalengan-3204040,3204040,13,-7.206,107.566
3204080,Paseh,Paseh,paseh-3204080,3204080,12,-7.072,107.797
3204020,Pasirjambu,Pasirjambu,pasirjambu-3204020,3204020,10,-7.155,107.45
3204011,Rancabali,Rancabali,rancabali-3204011,3204011,5,-7.174,107.345
3204110,Rancaekek,Rancaekek,rancaekek-3204110,3204110,14,-6.98,107.766
3204121,Solokan Jeruk,Solokan Jeruk,solokan-jeruk-3204121,3204121,7,-7.014,107.742
3204190,Soreang,Soreang,soreang-3204190,3204190,10,-7.041,107.521
