id,name.local,name.en,name.slug,code.id,children_count.village,geo.lat,geo.lon
6103110,Air Besar,Air Besar,air-besar-6103110,6103110,15,0.82,110.023
6103081,Banyuke Hulu,Banyuke Hulu,banyuke-hulu-6103081,6103081,7,0.648,109.546
6103031,Jelimpo,Jelimpo,jelimpo-6103031,6103031,13,0.37,110.109
6103100,Kuala Behe,Kuala Behe,kuala-behe-6103100,6103100,10,0.655,110.02
6103050,Mandor,Mandor,mandor-6103050,6103050,15,0.328,109.371
6103070,Mempawah Hulu,Mempawah Hulu,mempawah-hulu-6103070,6103070,17,0.627,109.322
6103060,Menjalin,Menjalin,menjalin-6103060,6103060,7,0.484,109.369
6103080,Menyuke,Menyuke,menyuke-6103080,6103080,16,0.603,109.672
6103090,Meranti,Meranti,meranti-6103090,6103090,6,0.74,109.741
6103030,Ngabang,Ngabang,ngabang-6103030,6103030,17,0.326,109.884
6103020,Sebangki,Sebangki,sebangki-6103020,6103020,5,0.144,109.6
6103040,Sengah Temila,Sengah Temila,sengah-temila-6103040,6103040,14,0.327,109.671
6103071,Sompak,Sompak,sompak-6103071,6103071,7,0.507,109.498
