id,name.local,name.en,name.slug,code.id,children_count.village,geo.lat,geo.lon
3401040,Galur,Galur,galur-3401040,3401040,7,-7.952,110.205
3401090,Girimulyo,Girimulyo,girimulyo-3401090,3401090,4,-7.755,110.156
3401110,Kalibawang,Kalibawang,kalibawang-3401110,3401110,4,-7.689,110.227
3401080,Kokap,Kokap,kokap-3401080,3401080,5,-7.83,110.095
3401050,Lendah,Lendah,lendah-3401050,3401050,6,-7.913,110.228
3401100,Nanggulan,Nanggulan,nanggulan-3401100,3401100,6,-7.779,110.199
3401030,Panjatan,Panjatan,panjatan-3401030,3401030,8,-7.917,110.152
3401070,Pengasih,Pengasih,pengasih-3401070,3401070,7,-7.83,110.155
3401120,Samigaluh,Samigaluh,samigaluh-3401120,3401120,7,-7.684,110.166
3401060,Sentolo,Sentolo,sentolo-3401060,3401060,8,-7.855,110.224
3401010,Temon,Temon,temon-3401010,3401010,13,-7.889,110.058
3401020,Wates,Wates,wates-3401020,3401020,8,-7.886,110.127
