id,name.local,name.en,name.slug,code.id,children_count.district,children_count.village,geo.lat,geo.lon
5103,Kabupaten Badung,Badung,badung-5103,5103,6,55,-8.602,115.179
5106,Kabupaten Bangli,Bangli,bangli-5106,5106,4,65,-8.462,115.352
5108,Kabupaten Buleleng,Buleleng,buleleng-5108,5108,9,140,-8.125,115.093
5171,Kota Denpasar,Denpasar,denpasar-5171,5171,4,42,-8.654,115.217
5104,Kabupaten Gianyar,Gianyar,gianyar-5104,5104,7,61,-8.541,115.324
5101,Kabupaten Jembrana,Jembrana,jembrana-5101,5101,5,45,-8.357,114.637
5107,Kabupaten Karang Asem,Karang Asem,karang-asem-5107,5107,8,72,-8.439,115.612
5105,Kabupaten Klungkung,Klungkung,klungkung-5105,5105,4,56,-8.534,115.403
5102,Kabupaten Tabanan,Tabanan,tabanan-5102,5102,10,117,-8.539,115.131
