id,name.local,name.en,name.slug,code.id,children_count.village,geo.lat,geo.lon
5312010,Aimere,Aimere,aimere-5312010,5312010,10,-8.806,120.882
5312020,Bajawa,Bajawa,bajawa-5312020,5312020,20,-8.814,120.977
5312070,Bajawa Utara,Bajawa Utara,bajawa-utara-5312070,5312070,11,-8.699,120.942
5312030,Golewa,Golewa,golewa-5312030,5312030,14,-8.816,121.076
5312032,Golewa Barat,Golewa Barat,golewa-barat-5312032,5312032,10,-8.808,121.032
5312031,Golewa Selatan,Golewa Selatan,golewa-selatan-5312031,5312031,12,-8.888,121.071
5312012,Inerie,Inerie,inerie-5312012,5312012,10,-8.913,120.949
5312011,Jerebuu,Jerebuu,jerebuu-5312011,5312011,12,-8.895,121.007
5312080,Riung,Riung,riung-5312080,5312080,16,-8.462,121.048
5312081,Riung Barat,Riung Barat,riung-barat-5312081,5312081,10,-8.54,120.933
5312071,Soa,Soa,soa-5312071,5312071,14,-8.705,121.08
5312082,Wolomeze,Wolomeze,wolomeze-5312082,5312082,7,-8.597,121.023
