id,name.local,name.en,name.slug,code.id,children_count.village,geo.lat,geo.lon
2104011,Kepulauan Posek,Kepulauan Posek,kepulauan-posek-2104011,2104011,3,-0.377,104.187
2104030,Lingga,Lingga,lingga-2104030,2104030,9,-0.649,105.131
2104032,Lingga Timur,Lingga Timur,lingga-timur-2104032,2104032,5,-0.259,104.819
2104040,Lingga Utara,Lingga Utara,lingga-utara-2104040,2104040,9,-0.151,104.775
2104031,Selayar,Selayar,selayar-2104031,2104031,4,-0.297,104.435
2104050,Senayang,Senayang,senayang-2104050,2104050,19,0.158,104.553
2104020,Singkep,Singkep,singkep-2104020,2104020,6,-0.557,104.543
2104010,Singkep Barat,Singkep Barat,singkep-barat-2104010,2104010,12,-0.492,104.275
2104022,Singkep Pesisir,Singkep Pesisir,singkep-pesisir-2104022,2104022,6,-0.408,104.543
2104021,Singkep Selatan,Singkep Selatan,singkep-selatan-2104021,2104021,3,-0.675,104.654
