id,name.local,name.en,name.slug,code.id,children_count.village,geo.lat,geo.lon
3203010,Agrabinta,Agrabinta,agrabinta-3203010,3203010,11,-7.382,106.886
3203160,Bojongpicung,Bojongpicung,bojongpicung-3203160,3203160,11,-6.881,107.259
3203110,Campaka,Campaka,campaka-3203110,3203110,11,-7.003,107.114
3203111,Campaka Mulya,Campaka Mulya,campaka-mulya-3203111,3203111,5,-7.072,107.217
3203200,Cianjur,Cianjur,cianjur-3203200,3203200,11,-6.814,107.125
3203120,Cibeber,Cibeber,cibeber-3203120,3203120,18,-6.941,107.133
3203050,Cibinong,Cibinong,cibinong-3203050,3203050,14,-7.323,107.177
3203030,Cidaun,Cidaun,cidaun-3203030,3203030,14,-7.379,107.347
3203071,Cijati,Cijati,cijati-3203071,3203071,10,-7.288,107.017
3203051,Cikadu,Cikadu,cikadu-3203051,3203051,10,-7.314,107.264
3203240,Cikalongkulon,Cikalongkulon,cikalongkulon-3203240,3203240,18,-6.671,107.213
3203140,Cilaku,Cilaku,cilaku-3203140,3203140,9,-6.869,107.145
3203221,Cipanas,Cipanas,cipanas-3203221,3203221,7,-6.722,107.014
3203170,Ciranjang,Ciranjang,ciranjang-3203170,3203170,9,-6.811,107.267
3203210,Cugenang,Cugenang,cugenang-3203210,3203210,16,-6.806,107.054
3203131,Gekbrong,Gekbrong,gekbrong-3203131,3203131,8,-6.859,107.042
3203161,Haurwangi,Haurwangi,haurwangi-3203161,3203161,8,-6.845,107.316
3203070,Kadupandak,Kadupandak,kadupandak-3203070,3203070,14,-7.211,107.02
3203190,Karangtengah,Karangtengah,karangtengah-3203190,3203190,16,-6.804,107.199
3203011,Leles,Leles,leles-3203011,3203011,12,-7.34,107.018
3203180,Mande,Mande,mande-3203180,3203180,12,-6.757,107.186
3203040,Naringgul,Naringgul,naringgul-3203040,3203040,11,-7.344,107.321
3203220,Pacet,Pacet,pacet-3203220,3203220,7,-6.739,107.03
3203100,Pagelaran,Pagelaran,pagelaran-3203100,3203100,14,-7.16,107.186
3203061,Pasirkuda,Pasirkuda,pasirkuda-3203061,3203061,9,-7.211,107.228
3203020,Sindangbarang,Sindangbarang,sindangbarang-3203020,3203020,11,-7.425,107.103
3203150,Sukaluyu,Sukaluyu,sukaluyu-3203150,3203150,10,-6.825,107.22
3203090,Sukanagara,Sukanagara,sukanagara-3203090,3203090,10,-7.103,107.09
3203230,Sukaresmi,Sukaresmi,sukaresmi-3203230,3203230,11,-6.716,107.101
3203080,Takokak,Takokak,takokak-3203080,3203080,9,-7.115,106.99
3203060,Tanggeung,Tanggeung,tanggeung-3203060,3203060,12,-7.255,107.127
3203130,Warungkondang,Warungkondang,warungkondang-3203130,3203130,11,-6.857,107.055
