id,name.local,name.en,name.slug,code.id,children_count.village,geo.lat,geo.lon
5307020,Alor Barat Daya,Alor Barat Daya,alor-barat-daya-5307020,5307020,20,-8.351,124.463
5307060,Alor Barat Laut,Alor Barat Laut,alor-barat-laut-5307060,5307060,19,-8.203,124.442
5307030,Alor Selatan,Alor Selatan,alor-selatan-5307030,5307030,14,-8.325,124.709
5307061,Alor Tengah Utara,Alor Tengah Utara,alor-tengah-utara-5307061,5307061,13,-8.235,124.631
5307040,Alor Timur,Alor Timur,alor-timur-5307040,5307040,10,-8.248,124.998
5307041,Alor Timur Laut,Alor Timur Laut,alor-timur-laut-5307041,5307041,8,-8.224,124.799
5307051,Kabola,Kabola,kabola-5307051,5307051,5,-8.16,124.555
5307063,Lembur,Lembur,lembur-5307063,5307063,5,-8.204,124.714
5307021,Mataru,Mataru,mataru-5307021,5307021,7,-8.367,124.637
5307010,Pantar,Pantar,pantar-5307010,5307010,11,-8.254,124.241
5307011,Pantar Barat,Pantar Barat,pantar-barat-5307011,5307011,6,-8.319,124.061
5307013,Pantar Barat Laut,Pantar Barat Laut,pantar-barat-laut-5307013,5307013,7,-8.382,123.93
5307014,Pantar Tengah,Pantar Tengah,pantar-tengah-5307014,5307014,8,-8.434,124.125
5307012,Pantar Timur,Pantar Timur,pantar-timur-5307012,5307012,9,-8.351,124.234
5307062,Pulau Pura,Pulau Pura,pulau-pura-5307062,5307062,6,-8.301,124.346
5307042,Pureman,Pureman,pureman-5307042,5307042,4,-8.34,124.891
5307050,Teluk Mutiara,Teluk Mutiara,teluk-mutiara-5307050,5307050,16,-8.233,124.532
