id,name.local,name.en,name.slug,code.id,children_count.village,geo.lat,geo.lon
1107062,Arongan Lambalek,Arongan Lambalek,arongan-lambalek-1107062,1107062,27,4.334,95.954
1107061,Bubon,Bubon,bubon-1107061,1107061,17,4.302,96.115
1107050,Johan Pahlawan,Johan Pahlawan,johan-pahlawan-1107050,1107050,21,4.187,96.118
1107080,Kaway Xvi,Kaway Xvi,kaway-xvi-1107080,1107080,44,4.272,96.21
1107081,Meureubo,Meureubo,meureubo-1107081,1107081,26,4.164,96.209
1107082,Pantai Ceuremen,Pantai Ceuremen,pantai-ceuremen-1107082,1107082,25,4.486,96.332
1107083,Panton Reu,Panton Reu,panton-reu-1107083,1107083,19,4.448,96.209
1107060,Samatiga,Samatiga,samatiga-1107060,1107060,32,4.251,96.061
1107090,Sungai Mas,Sungai Mas,sungai-mas-1107090,1107090,18,4.636,96.237
1107070,Woyla,Woyla,woyla-1107070,1107070,43,4.402,96.094
1107071,Woyla Barat,Woyla Barat,woyla-barat-1107071,1107071,24,4.416,95.985
1107072,Woyla Timur,Woyla Timur,woyla-timur-1107072,1107072,26,4.464,96.09
