id,name.local,name.en,name.slug,code.id,children_count.village,geo.lat,geo.lon
6307050,Barabai,Barabai,barabai-6307050,6307050,18,-2.579,115.382
6307040,Batang Alai Selatan,Batang Alai Selatan,batang-alai-selatan-6307040,6307040,18,-2.562,115.46
6307041,Batang Alai Timur,Batang Alai Timur,batang-alai-timur-6307041,6307041,10,-2.608,115.692
6307090,Batang Alai Utara,Batang Alai Utara,batang-alai-utara-6307090,6307090,14,-2.491,115.398
6307020,Batu Benawa,Batu Benawa,batu-benawa-6307020,6307020,14,-2.622,115.446
6307030,Hantakan,Hantakan,hantakan-6307030,6307030,11,-2.69,115.495
6307010,Haruyan,Haruyan,haruyan-6307010,6307010,17,-2.705,115.36
6307060,Labuan Amas Selatan,Labuan Amas Selatan,labuan-amas-selatan-6307060,6307060,18,-2.645,115.301
6307070,Labuan Amas Utara,Labuan Amas Utara,labuan-amas-utara-6307070,6307070,15,-2.592,115.242
6307091,Limpasu,Limpasu,limpasu-6307091,6307091,9,-2.493,115.491
6307080,Pandawan,Pandawan,pandawan-6307080,6307080,21,-2.553,115.304
