id,name.local,name.en,name.slug,code.id,children_count.district,children_count.village,geo.lat,geo.lon
2171,Kota B A T A M,B A T A M,b-a-t-a-m-2171,2171,12,64,1.129,104.055
2102,Kabupaten Bintan,Bintan,bintan-2102,2102,10,48,1.033,103.376
2101,Kabupaten Karimun,Karimun,karimun-2101,2101,12,64,1.087,104.502
2105,Kabupaten Kepulauan Anambas,Kepulauan Anambas,kepulauan-anambas-2105,2105,7,51,3.215,106.249
2104,Kabupaten Lingga,Lingga,lingga-2104,2104,10,76,-0.21,104.605
2103,Kabupaten Natuna,Natuna,natuna-2103,2103,15,74,3.923,108.337
2172,Kota Tanjung Pinang,Tanjung Pinang,tanjung-pinang-2172,2172,4,18,0.965,104.441
