id,name.local,name.en,name.slug,code.id,children_count.village,geo.lat,geo.lon
6401021,Batu Engau,Batu Engau,batu-engau-6401021,6401021,12,-2.186,116.165
6401010,Batu Sopang,Batu Sopang,batu-sopang-6401010,6401010,9,-1.686,115.895
6401050,Kuaro,Kuaro,kuaro-6401050,6401050,13,-1.776,116.224
6401060,Long Ikis,Long Ikis,long-ikis-6401060,6401060,25,-1.545,116.195
6401080,Long Kali,Long Kali,long-kali-6401080,6401080,22,-1.323,116.177
6401070,Muara Komam,Muara Komam,muara-komam-6401070,6401070,13,-1.481,115.806
6401011,Muara Samu,Muara Samu,muara-samu-6401011,6401011,8,-2.149,115.858
6401030,Pasir Belengkong,Pasir Belengkong,pasir-belengkong-6401030,6401030,14,-1.967,116.228
6401040,Tanah Grogot,Tanah Grogot,tanah-grogot-6401040,6401040,16,-1.922,116.295
6401022,Tanjung Harapan,Tanjung Harapan,tanjung-harapan-6401022,6401022,7,-2.219,116.467
