id,name.local,name.en,name.slug,code.id,children_count.village,geo.lat,geo.lon
3173050,Cempaka Putih,Cempaka Putih,cempaka-putih-3173050,3173050,3,-6.181,106.867
3173080,Gambir,Gambir,gambir-3173080,3173080,6,-6.172,106.818
3173040,Johar Baru,Johar Baru,johar-baru-3173040,3173040,4,-6.183,106.854
3173060,Kemayoran,Kemayoran,kemayoran-3173060,3173060,8,-6.163,106.859
3173020,Menteng,Menteng,menteng-3173020,3173020,4,-6.195,106.838
3173070,Sawah Besar,Sawah Besar,sawah-besar-3173070,3173070,5,-6.156,106.833
3173030,Senen,Senen,senen-3173030,3173030,4,-6.185,106.845
3173010,Tanah Abang,Tanah Abang,tanah-abang-3173010,3173010,7,-6.205,106.807
