id,name.local,name.en,name.slug,code.id,children_count.village,geo.lat,geo.lon
3211180,Buahdua,Buahdua,buahdua-3211180,3211180,13,-6.683,107.951
3211090,Cibugel,Cibugel,cibugel-3211090,3211090,7,-6.966,108.027
3211160,Cimalaka,Cimalaka,cimalaka-3211160,3211160,14,-6.799,107.946
3211020,Cimanggung,Cimanggung,cimanggung-3211020,3211020,11,-6.95,107.861
3211161,Cisarua,Cisarua,cisarua-3211161,3211161,7,-6.832,107.974
3211071,Cisitu,Cisitu,cisitu-3211071,3211071,10,-6.881,108.041
3211140,Conggeang,Conggeang,conggeang-3211140,3211140,12,-6.727,108.021
3211080,Darmaraja,Darmaraja,darmaraja-3211080,3211080,16,-6.909,108.051
3211061,Ganeas,Ganeas,ganeas-3211061,3211061,8,-6.869,107.968
3211111,Jatigede,Jatigede,jatigede-3211111,3211111,12,-6.868,108.133
3211010,Jatinangor,Jatinangor,jatinangor-3211010,3211010,12,-6.928,107.778
3211101,Jatinunggal,Jatinunggal,jatinunggal-3211101,3211101,9,-6.933,108.157
3211032,Pamulihan,Pamulihan,pamulihan-3211032,3211032,11,-6.891,107.844
3211150,Paseh,Paseh,paseh-3211150,3211150,10,-6.799,108.013
3211040,Rancakalong,Rancakalong,rancakalong-3211040,3211040,10,-6.828,107.834
3211070,Situraja,Situraja,situraja-3211070,3211070,15,-6.867,108.024
3211031,Sukasari,Sukasari,sukasari-3211031,3211031,6,-6.863,107.77
3211050,Sumedang Selatan,Sumedang Selatan,sumedang-selatan-3211050,3211050,14,-6.898,107.916
3211060,Sumedang Utara,Sumedang Utara,sumedang-utara-3211060,3211060,13,-6.835,107.907
3211181,Surian,Surian,surian-3211181,3211181,9,-6.644,107.863
3211170,Tanjungkerta,Tanjungkerta,tanjungkerta-3211170,3211170,12,-6.765,107.902
3211171,Tanjungmedar,Tanjungmedar,tanjungmedar-3211171,3211171,9,-6.74,107.861
3211030,Tanjungsari,Tanjungsari,tanjungsari-3211030,3211030,12,-6.869,107.794
3211120,Tomo,Tomo,tomo-3211120,3211120,8,-6.794,108.11
3211130,Ujung Jaya,Ujung Jaya,ujung-jaya-3211130,3211130,9,-6.698,108.095
3211100,Wado,Wado,wado-3211100,3211100,11,-6.975,108.11
