id,name.local,name.en,name.slug,code.id,children_count.village,geo.lat,geo.lon
8203040,Mangoli Barat,Mangoli Barat,mangoli-barat-8203040,8203040,7,-1.859,125.397
8203042,Mangoli Selatan,Mangoli Selatan,mangoli-selatan-8203042,8203042,5,-1.897,125.62
8203031,Mangoli Tengah,Mangoli Tengah,mangoli-tengah-8203031,8203031,8,-1.868,125.94
8203030,Mangoli Timur,Mangoli Timur,mangoli-timur-8203030,8203030,5,-1.863,126.057
8203041,Mangoli Utara,Mangoli Utara,mangoli-utara-8203041,8203041,7,-1.813,125.64
8203032,Mangoli Utara Timur,Mangoli Utara Timur,mangoli-utara-timur-8203032,8203032,4,-1.846,126.31
8203020,Sanana,Sanana,sanana-8203020,8203020,11,-2.098,125.953
8203023,Sanana Utara,Sanana Utara,sanana-utara-8203023,8203023,6,-2.014,125.927
8203010,Sula Besi Barat,Sula Besi Barat,sula-besi-barat-8203010,8203010,6,-2.163,125.913
8203021,Sula Besi Tengah,Sula Besi Tengah,sula-besi-tengah-8203021,8203021,6,-2.248,125.976
8203011,Sulabesi Selatan,Sulabesi Selatan,sulabesi-selatan-8203011,8203011,5,-2.349,125.972
8203022,Sulabesi Timur,Sulabesi Timur,sulabesi-timur-8203022,8203022,6,-2.407,126.031
