id,name.local,name.en,name.slug,code.id,children_count.village,geo.lat,geo.lon
7314040,Baranti,Baranti,baranti-7314040,7314040,8,-3.836,119.771
7314080,Duapitue,Duapitue,duapitue-7314080,7314080,10,-3.888,119.997
7314051,Kulo,Kulo,kulo-7314051,7314051,6,-3.778,119.801
7314060,Maritengngae,Maritengngae,maritengngae-7314060,7314060,12,-3.92,119.804
7314010,Panca Lautang,Panca Lautang,panca-lautang-7314010,7314010,9,-4.051,119.806
7314050,Panca Rijang,Panca Rijang,panca-rijang-7314050,7314050,8,-3.843,119.854
7314081,Pitu Riase,Pitu Riase,pitu-riase-7314081,7314081,11,-3.682,120.153
7314070,Pitu Riawa,Pitu Riawa,pitu-riawa-7314070,7314070,12,-3.8,119.955
7314020,Tellulimpo E,Tellulimpo E,tellulimpo-e-7314020,7314020,9,-4.022,119.788
7314030,Watang Pulu,Watang Pulu,watang-pulu-7314030,7314030,10,-3.95,119.733
7314061,Watang Sidenreng,Watang Sidenreng,watang-sidenreng-7314061,7314061,8,-3.909,119.866
