id,name.local,name.en,name.slug,code.id,children_count.village,geo.lat,geo.lon
1113011,Blang Jerango,Blang Jerango,blang-jerango-1113011,1113011,10,3.941,97.17
1113023,Blang Pegayon,Blang Pegayon,blang-pegayon-1113023,1113023,12,3.839,97.266
1113020,Blangkejeren,Blangkejeren,blangkejeren-1113020,1113020,21,3.95,97.383
1113022,Dabun Gelang,Dabun Gelang,dabun-gelang-1113022,1113022,11,3.98,97.512
1113010,Kuta Panjang,Kuta Panjang,kuta-panjang-1113010,1113010,12,3.881,97.223
1113041,Pantan Cuaca,Pantan Cuaca,pantan-cuaca-1113041,1113041,9,4.165,97.18
1113030,Pining,Pining,pining-1113030,1113030,9,3.996,97.667
1113021,Putri Betung,Putri Betung,putri-betung-1113021,1113021,13,3.794,97.506
1113040,Rikit Gaib,Rikit Gaib,rikit-gaib-1113040,1113040,13,4.129,97.294
1113050,Terangun,Terangun,terangun-1113050,1113050,25,4.059,96.92
1113051,Tripe Jaya,Tripe Jaya,tripe-jaya-1113051,1113051,10,4.174,96.957
