id,name.local,name.en,name.slug,code.id,children_count.village,geo.lat,geo.lon
1224100,Afulu,Afulu,afulu-1224100,1224100,9,1.244,97.213
1224020,Alasa,Alasa,alasa-1224020,1224020,14,1.205,97.406
1224030,Alasa Talu Muzoi,Alasa Talu Muzoi,alasa-talu-muzoi-1224030,1224030,6,1.245,97.455
1224110,Lahewa,Lahewa,lahewa-1224110,1224110,21,1.361,97.172
1224090,Lahewa Timur,Lahewa Timur,lahewa-timur-1224090,1224090,7,1.368,97.308
1224080,Lotu,Lotu,lotu-1224080,1224080,13,1.424,97.362
1224040,Namohalu Esiwa,Namohalu Esiwa,namohalu-esiwa-1224040,1224040,11,1.333,97.416
1224070,Sawo,Sawo,sawo-1224070,1224070,10,1.489,97.384
1224050,Sitolu Ori,Sitolu Ori,sitolu-ori-1224050,1224050,6,1.401,97.457
1224010,Tugala Oyo,Tugala Oyo,tugala-oyo-1224010,1224010,8,1.131,97.417
1224060,Tuhemberua,Tuhemberua,tuhemberua-1224060,1224060,8,1.453,97.463
