id,name.local,name.en,name.slug,code.id,children_count.village,geo.lat,geo.lon
7311210,Ajangale,Ajangale,ajangale-7311210,7311210,13,-4.276,120.146
7311200,Amali,Amali,amali-7311200,7311200,14,-4.396,120.108
7311180,Awangpone,Awangpone,awangpone-7311180,7311180,18,-4.452,120.304
7311110,Barebbo,Barebbo,barebbo-7311110,7311110,18,-4.6,120.296
7311150,Bengo,Bengo,bengo-7311150,7311150,8,-4.624,120.05
7311010,Bontocani,Bontocani,bontocani-7311010,7311010,11,-5.028,119.978
7311230,Cenrana,Cenrana,cenrana-7311230,7311230,15,-4.309,120.332
7311100,Cina,Cina,cina-7311100,7311100,11,-4.675,120.286
7311220,Dua Boccoe,Dua Boccoe,dua-boccoe-7311220,7311220,19,-4.319,120.227
7311020,Kahu,Kahu,kahu-7311020,7311020,20,-4.968,120.1
7311030,Kajuara,Kajuara,kajuara-7311030,7311030,17,-5.064,120.219
7311140,Lamuru,Lamuru,lamuru-7311140,7311140,12,-4.588,119.971
7311130,Lappariaja,Lappariaja,lappariaja-7311130,7311130,9,-4.712,119.961
7311070,Libureng,Libureng,libureng-7311070,7311070,19,-4.841,120.022
7311080,Mare,Mare,mare-7311080,7311080,17,-4.799,120.264
7311170,Palakka,Palakka,palakka-7311170,7311170,13,-4.527,120.233
7311060,Patimpeng,Patimpeng,patimpeng-7311060,7311060,10,-4.905,120.173
7311120,Ponre,Ponre,ponre-7311120,7311120,9,-4.678,120.133
7311040,Salomekko,Salomekko,salomekko-7311040,7311040,7,-4.998,120.228
7311090,Sibulue,Sibulue,sibulue-7311090,7311090,19,-4.679,120.384
7311720,Tanete Riattang,Tanete Riattang,tanete-riattang-7311720,7311720,8,-4.535,120.337
7311710,Tanete Riattang Barat,Tanete Riattang Barat,tanete-riattang-barat-7311710,7311710,6,-4.529,120.3
7311730,Tanete Riattang Timur,Tanete Riattang Timur,tanete-riattang-timur-7311730,7311730,7,-4.519,120.409
7311141,Tellu Limpoe,Tellu Limpoe,tellu-limpoe-7311141,7311141,11,-4.674,119.811
7311190,Tellu Siattinge,Tellu Siattinge,tellu-siattinge-7311190,7311190,17,-4.398,120.257
7311050,Tonra,Tonra,tonra-7311050,7311050,9,-4.903,120.244
7311160,Ulaweng,Ulaweng,ulaweng-7311160,7311160,15,-4.514,120.133
