id,name.local,name.en,name.slug,code.id,children_count.village,geo.lat,geo.lon
7316050,Alla,Alla,alla-7316050,7316050,8,-3.319,119.827
7316040,Anggeraja,Anggeraja,anggeraja-7316040,7316040,15,-3.429,119.781
7316030,Baraka,Baraka,baraka-7316030,7316030,15,-3.44,119.925
7316053,Baroko,Baroko,baroko-7316053,7316053,5,-3.279,119.808
7316011,Bungin,Bungin,bungin-7316011,7316011,6,-3.555,119.987
7316031,Buntu Batu,Buntu Batu,buntu-batu-7316031,7316031,7,-3.453,119.967
7316021,Cendana,Cendana,cendana-7316021,7316021,7,-3.644,119.774
7316051,Curio,Curio,curio-7316051,7316051,11,-3.318,119.93
7316020,Enrekang,Enrekang,enrekang-7316020,7316020,17,-3.478,119.789
7316010,Maiwa,Maiwa,maiwa-7316010,7316010,21,-3.699,119.88
7316041,Malua,Malua,malua-7316041,7316041,8,-3.392,119.864
7316052,Masalle,Masalle,masalle-7316052,7316052,6,-3.329,119.756
