id,name.local,name.en,name.slug,code.id,children_count.village,geo.lat,geo.lon
1608020,Banding Agung,Banding Agung,banding-agung-1608020,1608020,22,-4.782,103.91
1608041,Buana Pemaca,Buana Pemaca,buana-pemaca-1608041,1608041,8,-4.542,104.218
1608030,Buay Pemaca,Buay Pemaca,buay-pemaca-1608030,1608030,22,-4.71,104.231
1608022,Buay Pematang Ribu Ranau Tengah,Buay Pematang Ribu Ranau Tengah,buay-pematang-ribu-ranau-tengah-1608022,1608022,22,-4.782,104.048
1608051,Buay Rawan,Buay Rawan,buay-rawan-1608051,1608051,11,-4.633,104.053
1608070,Buay Runjung,Buay Runjung,buay-runjung-1608070,1608070,14,-4.486,103.904
1608060,Buay Sandang Aji,Buay Sandang Aji,buay-sandang-aji-1608060,1608060,16,-4.544,103.891
1608091,Kisam Ilir,Kisam Ilir,kisam-ilir-1608091,1608091,9,-4.482,103.78
1608080,Kisam Tinggi,Kisam Tinggi,kisam-tinggi-1608080,1608080,19,-4.31,103.757
1608010,Mekakau Ilir,Mekakau Ilir,mekakau-ilir-1608010,1608010,15,-4.66,103.783
1608050,Muaradua,Muaradua,muaradua-1608050,1608050,14,-4.549,104.046
1608090,Muaradua Kisam,Muaradua Kisam,muaradua-kisam-1608090,1608090,18,-4.379,103.726
1608100,Pulau Beringin,Pulau Beringin,pulau-beringin-1608100,1608100,13,-4.5,103.675
1608071,Runjung Agung,Runjung Agung,runjung-agung-1608071,1608071,9,-4.425,103.894
1608040,Simpang,Simpang,simpang-1608040,1608040,7,-4.449,104.169
1608101,Sindang Danau,Sindang Danau,sindang-danau-1608101,1608101,7,-4.466,103.533
1608102,Sungai Are,Sungai Are,sungai-are-1608102,1608102,9,-4.484,103.474
1608061,Tiga Dihaji,Tiga Dihaji,tiga-dihaji-1608061,1608061,8,-4.618,103.925
1608021,Warkuk Ranau Selatan,Warkuk Ranau Selatan,warkuk-ranau-selatan-1608021,1608021,16,-4.837,104.085
