id,name.local,name.en,name.slug,code.id,children_count.village,geo.lat,geo.lon
3218030,Cigugur,Cigugur,cigugur-3218030,3218030,7,-7.618,108.403
3218020,Cijulang,Cijulang,cijulang-3218020,3218020,7,-7.721,108.437
3218010,Cimerak,Cimerak,cimerak-3218010,3218010,11,-7.744,108.408
3218080,Kalipucang,Kalipucang,kalipucang-3218080,3218080,9,-7.631,108.709
3218040,Langkaplancar,Langkaplancar,langkaplancar-3218040,3218040,15,-7.559,108.435
3218100,Mangunjaya,Mangunjaya,mangunjaya-3218100,3218100,5,-7.489,108.69
3218090,Padaherang,Padaherang,padaherang-3218090,3218090,13,-7.546,108.682
3218070,Pangandaran,Pangandaran,pangandaran-3218070,3218070,8,-7.655,108.655
3218050,Parigi,Parigi,parigi-3218050,3218050,10,-7.639,108.51
3218060,Sidamulih,Sidamulih,sidamulih-3218060,3218060,7,-7.62,108.587
