id,name.local,name.en,name.slug,code.id,children_count.village,geo.lat,geo.lon
3504020,Bandung,Bandung,bandung-3504020,3504020,16,-8.172,111.765
3504010,Besuki,Besuki,besuki-3504010,3504010,10,-8.232,111.785
3504110,Boyolangu,Boyolangu,boyolangu-3504110,3504110,15,-8.096,111.906
3504040,Campur Darat,Campur Darat,campur-darat-3504040,3504040,8,-8.175,111.863
3504170,Gondang,Gondang,gondang-3504170,3504170,18,-8.074,111.828
3504060,Kalidawir,Kalidawir,kalidawir-3504060,3504060,17,-8.207,111.955
3504150,Karangrejo,Karangrejo,karangrejo-3504150,3504150,11,-7.997,111.883
3504160,Kauman,Kauman,kauman-3504160,3504160,13,-8.04,111.858
3504130,Kedungwaru,Kedungwaru,kedungwaru-3504130,3504130,19,-8.039,111.926
3504140,Ngantru,Ngantru,ngantru-3504140,3504140,13,-8.016,111.955
3504090,Ngunut,Ngunut,ngunut-3504090,3504090,17,-8.12,112.003
3504180,Pager Wojo,Pager Wojo,pager-wojo-3504180,3504180,11,-7.965,111.792
3504030,Pakel,Pakel,pakel-3504030,3504030,17,-8.15,111.834
3504070,Pucang Laban,Pucang Laban,pucang-laban-3504070,3504070,8,-8.24,112.001
3504080,Rejotangan,Rejotangan,rejotangan-3504080,3504080,14,-8.147,112.06
3504190,Sendang,Sendang,sendang-3504190,3504190,7,-7.935,111.821
3504100,Sumbergempol,Sumbergempol,sumbergempol-3504100,3504100,14,-8.1,111.953
3504050,Tanggung Gunung,Tanggung Gunung,tanggung-gunung-3504050,3504050,7,-8.232,111.886
3504120,Tulungagung,Tulungagung,tulungagung-3504120,3504120,11,-8.075,111.911
