id,name.local,name.en,name.slug,code.id,children_count.village,geo.lat,geo.lon
3172080,Cakung,Cakung,cakung-3172080,3172080,6,-6.185,106.936
3172030,Cipayung,Cipayung,cipayung-3172030,3172030,5,-6.328,106.903
3172020,Ciracas,Ciracas,ciracas-3172020,3172020,5,-6.329,106.879
3172070,Duren Sawit,Duren Sawit,duren-sawit-3172070,3172070,6,-6.234,106.92
3172060,Jatinegara,Jatinegara,jatinegara-3172060,3172060,8,-6.229,106.876
3172050,Kramat Jati,Kramat Jati,kramat-jati-3172050,3172050,6,-6.275,106.865
3172040,Makasar,Makasar,makasar-3172040,3172040,5,-6.271,106.897
3172100,Matraman,Matraman,matraman-3172100,3172100,6,-6.204,106.862
3172010,Pasar Rebo,Pasar Rebo,pasar-rebo-3172010,3172010,5,-6.325,106.856
3172090,Pulo Gadung,Pulo Gadung,pulo-gadung-3172090,3172090,7,-6.191,106.892
