id,name.local,name.en,name.slug,code.id,children_count.village,geo.lat,geo.lon
1601140,Batu Raja Barat,Batu Raja Barat,batu-raja-barat-1601140,1601140,12,-4.114,104.11
1601130,Batu Raja Timur,Batu Raja Timur,batu-raja-timur-1601130,1601130,13,-4.148,104.215
1601093,Kedaton Peninjauan Raya,Kedaton Peninjauan Raya,kedaton-peninjauan-raya-1601093,1601093,8,-3.811,104.484
1601052,Lengkiti,Lengkiti,lengkiti-1601052,1601052,22,-4.325,104.026
1601091,Lubuk Batang,Lubuk Batang,lubuk-batang-1601091,1601091,15,-3.964,104.136
1601131,Lubuk Raja,Lubuk Raja,lubuk-raja-1601131,1601131,7,-4.128,104.291
1601083,Muara Jaya,Muara Jaya,muara-jaya-1601083,1601083,7,-4.149,103.869
1601080,Pengandonan,Pengandonan,pengandonan-1601080,1601080,12,-4.11,103.897
1601090,Peninjauan,Peninjauan,peninjauan-1601090,1601090,16,-3.89,104.339
1601081,Semidang Aji,Semidang Aji,semidang-aji-1601081,1601081,21,-4.026,103.993
1601092,Sinar Peninjauan,Sinar Peninjauan,sinar-peninjauan-1601092,1601092,6,-3.941,104.406
1601070,Sosoh Buay Rayap,Sosoh Buay Rayap,sosoh-buay-rayap-1601070,1601070,11,-4.208,104.102
1601082,Ulu Ogan,Ulu Ogan,ulu-ogan-1601082,1601082,7,-4.188,103.704
