id,name.local,name.en,name.slug,code.id,children_count.village,geo.lat,geo.lon
7504043,Bone,Bone,bone-7504043,7504043,14,0.378,123.46
7504042,Bone Raya,Bone Raya,bone-raya-7504042,7504042,10,0.363,123.348
7504040,Bonepantai,Bonepantai,bonepantai-7504040,7504040,13,0.407,123.225
7504021,Botu Pingge,Botu Pingge,botu-pingge-7504021,7504021,9,0.519,123.102
7504012,Bulango Selatan,Bulango Selatan,bulango-selatan-7504012,7504012,10,0.592,123.081
7504013,Bulango Timur,Bulango Timur,bulango-timur-7504013,7504013,5,0.616,123.107
7504014,Bulango Ulu,Bulango Ulu,bulango-ulu-7504014,7504014,6,0.696,123.206
7504011,Bulango Utara,Bulango Utara,bulango-utara-7504011,7504011,9,0.708,123.085
7504044,Bulawa,Bulawa,bulawa-7504044,7504044,9,0.374,123.29
7504020,Kabila,Kabila,kabila-7504020,7504020,12,0.546,123.103
7504041,Kabila Bone,Kabila Bone,kabila-bone-7504041,7504041,9,0.454,123.137
7504034,Pinogu,Pinogu,pinogu-7504034,7504034,5,0.525,123.432
7504030,Suwawa,Suwawa,suwawa-7504030,7504030,9,0.571,123.179
7504031,Suwawa Selatan,Suwawa Selatan,suwawa-selatan-7504031,7504031,8,0.493,123.17
7504033,Suwawa Tengah,Suwawa Tengah,suwawa-tengah-7504033,7504033,6,0.537,123.18
7504032,Suwawa Timur,Suwawa Timur,suwawa-timur-7504032,7504032,9,0.565,123.288
7504010,Tapa,Tapa,tapa-7504010,7504010,7,0.624,123.097
7504022,Tilongkabila,Tilongkabila,tilongkabila-7504022,7504022,13,0.592,123.132
